,names,scores,logfoldchanges,pvals,pvals_adj
9425,F12,-0.64959997,-1.0718963,0.5159506540612273,0.6667874746810186
9426,SPRED2,-0.64959997,-0.5341586,0.5159506540612273,0.6667874746810186
9427,RPL12P42,-0.6498145,-0.33669978,0.5158120525063421,0.6667038970190903
9428,ATP8B3,-0.6498145,-2.0329585,0.5158120525063421,0.6667038970190903
9429,IMMT,-0.650029,-0.018374024,0.5156734702719116,0.6666203203715738
9430,ANKRD20A5P,-0.650029,-1.5567017,0.5156734702719116,0.6666203203715738
9431,DTX2P1-UPK3BP1-PMS2P11,-0.650029,-0.6102029,0.5156734702719116,0.6666203203715738
9432,LINC01715,-0.6504581,-0.3771186,0.5153963637791497,0.6664531701405751
9433,RPLP0P11,-0.65088713,-0.7459549,0.5151193346123855,0.6661427058915168
9434,FBXO31,-0.65088713,-0.8722448,0.5151193346123855,0.6661427058915168
9435,XAGE5,-0.65217435,-0.053184807,0.514288711361973,0.665163943931484
9436,AMD1,-0.65217435,-0.047774285,0.514288711361973,0.665163943931484
9437,TMEM9B-AS1,-0.6526034,-0.34791455,0.5140119917929096,0.6649490951066501
9438,CCDC18,-0.6530325,-0.20166019,0.5137353496965149,0.6646388901173762
9439,PPFIA1,-0.6530325,-0.10692774,0.5137353496965149,0.6646388901173762
9440,HNRNPCL2,-0.6541051,-1.5166731,0.5130440835901473,0.6639350715097867
9441,ICE2,-0.65431964,-0.050913673,0.5129058885354014,0.6638038609087614
9442,CCDC24,-0.65474874,-0.39609602,0.5126295566215561,0.6634938416380614
9443,PRELID3BP7,-0.65474874,-0.32161456,0.5126295566215561,0.6634938416380614
9444,PARP1,-0.6551778,-0.042754352,0.5123533023261324,0.6632314764052339
9445,AL078459.1,-0.65710855,-0.6902427,0.5111111193024833,0.6617659833266036
9446,CCDC102B,-0.65732306,-0.18050724,0.5109731961404738,0.661634903122233
9447,TPT1-AS1,-0.65753764,-0.20091556,0.5108352924264932,0.6615988319836443
9448,FBXO41,-0.6579667,-0.7552514,0.5105595433570308,0.6613366794015662
9449,DNAJA1P2,-0.65839577,-0.42384085,0.5102838721228977,0.6610270715800175
9450,AVIL,-0.6590393,-0.30167872,0.509870511275853,0.6605390419028362
9451,AP000529.1,-0.6594684,-0.46773365,0.5095950347558078,0.6603244519617609
9452,NOMO2,-0.6594684,-0.15503505,0.5095950347558078,0.6603244519617609
9453,ALDOA,-0.6594684,-0.015090832,0.5095950347558078,0.6603244519617609
9454,ZNF136,-0.65989745,-0.3601161,0.5093196361716076,0.6602522071437587
9455,WWP1P1,-0.65989745,-0.10892763,0.5093196361716076,0.6602522071437587
9456,AC068042.1,-0.66011196,-0.50889516,0.5091819661143993,0.6601686392667173
9457,PROSER2,-0.66032654,-0.2619128,0.5090443155518878,0.6600850726359802
9458,AC131212.4,-0.66118467,-0.33697253,0.5084939083202495,0.6595610305979159
9459,ZNF815P,-0.66118467,-0.4426396,0.5084939083202495,0.6595610305979159
9460,AC008269.1,-0.6616137,-0.364324,0.5082188217654188,0.6592990483608641
9461,EXPH5,-0.6618282,-0.22059163,0.5080813077657202,0.659168066958893
9462,LRRC37A3,-0.6620428,-0.29751077,0.507943813289244,0.6590370920426448
9463,GDAP1,-0.66290087,-0.13203372,0.507394030686633,0.6584658754830992
9464,PNPLA7,-0.66332996,-0.8475155,0.5071192566169898,0.658204009236041
9465,NACAD,-0.663759,-0.6315096,0.5068445607395888,0.6580842630119663
9466,AC092835.1,-0.6641881,-1.5769264,0.5065699430827346,0.6577750535234126
9467,AC092287.1,-0.6646171,-0.26887825,0.5062954036746945,0.6576079433009355
9468,LTBP2,-0.6648317,-0.3908665,0.5061581633228032,0.6575717520485541
9469,TOGARAM2,-0.66547525,-3.658037,0.5057465597179429,0.6570843503149992
9470,IFT88,-0.66547525,-0.18232487,0.5057465597179429,0.6570843503149992
9471,LPXN,-0.66590434,-0.2012057,0.5054722552255824,0.6569645885456945
9472,DAP3P1,-0.66590434,-0.6924925,0.5054722552255824,0.6569645885456945
9473,RAVER2,-0.6663334,-0.6128923,0.5051980290947374,0.6568921961468304
9474,INCA1,-0.6663334,-0.4309127,0.5051980290947374,0.6568921961468304
9475,PPIAP3,-0.6663334,-0.27277187,0.5051980290947374,0.6568921961468304
9476,AC079922.1,-0.6671915,-0.15082073,0.5046498120298915,0.6564633256235933
9477,AC091042.1,-0.6676206,-1.1035931,0.5043758211519462,0.6562962492097614
9478,TRAPPC9,-0.66804963,-0.22391252,0.5041019087476282,0.6561291784781859
9479,PHYHD1,-0.6684787,-0.18639831,0.5038280748448732,0.6558674238832287
9480,FNBP1L,-0.66890776,-0.07319956,0.5035543194715804,0.6555583734653836
9481,AL031864.2,-0.66890776,-0.113692485,0.5035543194715804,0.6555583734653836
9482,SUMO2P20,-0.66890776,-0.68647677,0.5035543194715804,0.6555583734653836
9483,ELAVL3,-0.6691223,,0.5034174712421902,0.6555583734653836
9484,AC005062.1,-0.6693368,-1.4829412,0.5032806426556109,0.6554386360702288
9485,GMPSP1,-0.6693368,-0.117316455,0.5032806426556109,0.6554386360702288
9486,ZNF512,-0.6695514,-0.26379922,0.5031438337153191,0.6554024400469085
9487,NPIPA7,-0.6701949,-0.56053215,0.5027335248069057,0.6549625724803056
9488,AL360270.1,-0.6701949,0.05237651,0.5027335248069057,0.6549625724803056
9489,MFAP3,-0.6704095,-0.22358094,0.5025967944864883,0.6548790482125635
9490,AC004865.2,-0.67105305,-0.8720869,0.5021867215209141,0.6544865748501487
9491,CSPG5,-0.6723403,,0.5013671068815276,0.6536073104239416
9492,PPIG,-0.6723403,-0.039190356,0.5013671068815276,0.6536073104239416
9493,SEMA3A,-0.6723403,-0.46592465,0.5013671068815276,0.6536073104239416
9494,RPS15P9,-0.6731984,-0.0286096,0.5008210909703761,0.6532260049711963
9495,AC005674.2,-0.67362744,-0.29152355,0.5005482012519202,0.6529645130753388
9496,ZNF443,-0.67384195,-0.4194016,0.5004117859639903,0.6528810019998935
9497,RNU6-8,-0.67405653,-0.3017319,0.5002753903948309,0.6527502670303965
9498,MARS,-0.67448556,-0.22275835,0.5000026584265265,0.6524416110100443
9499,RPL24P4,-0.67491466,-0.13587639,0.4997300053743886,0.6521330133081885
9500,MFSD9,-0.6753437,-0.28666705,0.4994574312657618,0.6518244739731751
9501,SNX19P2,-0.6755582,-1.0881788,0.49932117382380026,0.6517409676571183
9502,TMEM45A,-0.6755582,-0.70830894,0.49932117382380026,0.6517409676571183
9503,AC108010.1,-0.6759873,-0.28676972,0.4990487181816303,0.6514796381820994
9504,SNORD3B-1,-0.6762018,-0.45670128,0.49891251998823516,0.6514796381820994
9505,PDGFB,-0.67684543,-0.8609239,0.4985040439596382,0.6510984819216479
9506,RPL7AP7,-0.67705995,-0.611528,0.49836792481196346,0.6509678368995201
9507,C3orf35,-0.67705995,-0.26358408,0.49836792481196346,0.6509678368995201
9508,NEMP2,-0.67727447,-0.28183797,0.4982318254342093,0.6509314888468959
9509,AC140134.1,-0.677489,-0.4126523,0.4980957458297669,0.6508479947682153
9510,AC011498.1,-0.677489,-0.74883384,0.4980957458297669,0.6508479947682153
9511,AKR7A3,-0.6779181,-0.3476252,0.4978236459543721,0.6506810115539572
9512,CD14,-0.6779181,-1.7008445,0.4978236459543721,0.6506810115539572
9513,PPIAP80,-0.6783471,-0.5462481,0.49755162521286533,0.650466882599249
9514,PEX13,-0.6785616,-0.14680564,0.4974156445257738,0.650383396017606
9515,BOD1,-0.6787762,-0.40661722,0.4972796836322946,0.6502527640101547
9516,GHITM,-0.6787762,-0.05045187,0.4972796836322946,0.6502527640101547
9517,PARP1P1,-0.67941976,-0.13189656,0.49687191974727185,0.6498137875833365
9518,PSMC1P10,-0.67963433,-0.30621558,0.49673603806197164,0.6497303054960999
9519,FBXL19,-0.680707,-0.043302283,0.49605692685969405,0.6491244818139332
9520,SPAG17,-0.6813506,-1.1229302,0.4956496980385926,0.6486857233745053
9521,AL450998.2,-0.6815651,-0.24083592,0.49551399476838265,0.6486022505002212
9522,IL1RAP,-0.68220866,-0.45156524,0.4951070040150569,0.6481636005237401
9523,XG,-0.68285227,-0.32577837,0.49470019191781567,0.6476780387216698
9524,UBR5,-0.6830668,-0.38164088,0.49456462760231634,0.6475475588700819
9525,CCDC144B,-0.6834959,-0.12377711,0.4942935585666667,0.6472866203665433
9526,SH3TC2,-0.6841395,-0.69970006,0.4938871040514309,0.6468482905142406
9527,APBB1IP,-0.684354,-0.18946978,0.4937516589698303,0.6467648283230343
9528,CAMSAP1,-0.68478304,-0.25563878,0.4934808284617407,0.6466918711135621
9529,ZNF226,-0.68478304,-0.24756666,0.4934808284617407,0.6466918711135621
9530,RPL7AP8,-0.68499756,-0.20034736,0.4933454430418748,0.6466554077545968
9531,STK35,-0.68564117,-0.13446037,0.4929394061586837,0.6461701525894338
9532,ZNF687-AS1,-0.68564117,-0.15198669,0.4929394061586837,0.6461701525894338
9533,AL109615.3,-0.6864993,0.0070770336,0.4923983023159775,0.6456016124288289
9534,SLC25A25-AS1,-0.68757194,-0.20299132,0.4917223706687085,0.6449028997513689
9535,ETF1P3,-0.68757194,-0.21427263,0.4917223706687085,0.6449028997513689
9536,NPM1P42,-0.68800104,-0.13454433,0.49145213752049155,0.644736016316525
9537,AC087741.3,-0.68800104,-0.8960738,0.49145213752049155,0.644736016316525
9538,AC021231.2,-0.68821555,-0.1359583,0.4913170508546477,0.644652577419935
9539,BSCL2,-0.68821555,-0.103852935,0.4913170508546477,0.644652577419935
9540,TUT1,-0.6886446,-0.2468317,0.49104693735585647,0.6443919209946324
9541,AP002414.4,-0.6886446,-0.15982099,0.49104693735585647,0.6443919209946324
9542,STXBP5,-0.68885916,-0.19918256,0.4909119105294488,0.6443084862690394
9543,SEPT7-AS1,-0.68885916,-1.257364,0.4909119105294488,0.6443084862690394
9544,POLR3GP2,-0.6890737,-0.10655683,0.49077690365605586,0.6442250534454602
9545,AC107421.1,-0.6890737,-0.9070689,0.49077690365605586,0.6442250534454602
9546,EIF4BP9,-0.6890737,-0.04490001,0.49077690365605586,0.6442250534454602
9547,SHROOM1,-0.6892882,-0.15178274,0.49064191673894164,0.6441885135257736
9548,ANKLE2,-0.6895027,-0.063394666,0.490506949781368,0.6440581935248073
9549,TAS1R1,-0.6899318,,0.490237075757878,0.6437507024658964
9550,CBX7,-0.69036084,-0.28430408,0.4899672816116336,0.6435369859559732
9551,ZNF222,-0.69036084,-0.10828614,0.4899672816116336,0.6435369859559732
9552,LINC02210,-0.69036084,-0.24955308,0.4899672816116336,0.6435369859559732
9553,FLACC1,-0.691219,-1.6927116,0.4894279330548881,0.6430627377123888
9554,BCL2L2,-0.69164807,-0.58099484,0.4891583786962972,0.6428022235458227
9555,GSTA3,-0.6920771,-0.16946809,0.4888889043187724,0.642541738562514
9556,IQCH,-0.6929352,-0.23106226,0.48835019561033355,0.6420208563326756
9557,ASH1L,-0.6929352,-0.2126137,0.48835019561033355,0.6420208563326756
9558,RPSAP44,-0.69379336,-0.25183493,0.48781180713602423,0.6415468684195226
9559,POC5,-0.69379336,-0.39216375,0.48781180713602423,0.6415468684195226
9560,CKS1B,-0.6946515,-0.041911606,0.48727373910170324,0.6410261968226345
9561,AMMECR1L,-0.6950805,-0.38184562,0.4870048253137066,0.6408126526123886
9562,SIRT3,-0.6955096,-0.285655,0.4867359917126348,0.64059912044141
9563,YWHAEP5,-0.6955096,-0.12220565,0.4867359917126348,0.64059912044141
9564,FKBP5,-0.6961532,-0.5916807,0.48633289171742455,0.6403022143963406
9565,AC100810.1,-0.69636774,-0.79680103,0.4861985651734888,0.6401720923834899
9566,PPP1R12C,-0.69636774,-0.21372437,0.4861985651734888,0.6401720923834899
9567,AC095038.3,-0.6967968,-0.026937936,0.48592997228643353,0.6399118706307035
9568,CCDC30,-0.6967968,-0.47382012,0.48592997228643353,0.6399118706307035
9569,CACNB1,-0.69701135,-1.5385917,0.48579570594967747,0.6398752174474829
9570,PMS2P3,-0.69701135,-0.32201788,0.48579570594967747,0.6398752174474829
9571,ZNF345,-0.69722587,-0.20329538,0.48566145968834074,0.6398385746485693
9572,FAM155A,-0.6982985,-0.81426054,0.4849905296240238,0.6390480122953603
9573,AL596448.1,-0.69851303,-0.66747916,0.48485640388181617,0.6389179586770246
9574,LINC02663,-0.69851303,-0.20342648,0.48485640388181617,0.6389179586770246
9575,AC005005.4,-0.69851303,-0.9550878,0.48485640388181617,0.6389179586770246
9576,AC005670.1,-0.69915664,-0.6949808,0.4844541472534417,0.6386211811038646
9577,ZNF799,-0.69980025,-0.8174389,0.4840520715887181,0.6381844417524942
9578,GLRA2,-0.69980025,-1.8949091,0.4840520715887181,0.6381844417524942
9579,ABCA5,-0.7002293,-0.25261125,0.48378412172294327,0.638111044273439
9580,AC073352.1,-0.7006584,-0.9947626,0.4835162523484221,0.6378043682700316
9581,RECQL4,-0.7008729,-0.3803937,0.48338234785323286,0.6377210171809603
9582,NPIPB9,-0.7010874,-1.4165221,0.4832484634902737,0.6375910232268162
9583,MOB3B,-0.7010874,-0.20803767,0.4832484634902737,0.6375910232268162
9584,AP003307.1,-0.7010874,-0.1702686,0.4832484634902737,0.6375910232268162
9585,AC090971.3,-0.70194554,-0.28094402,0.4827131274233857,0.6371177435937201
9586,ALKBH8,-0.7023746,-0.25323933,0.4824455802646983,0.6369510640256275
9587,CCNB1IP1,-0.7023746,-0.085461736,0.4824455802646983,0.6369510640256275
9588,UBA6-AS1,-0.7023746,-0.11597848,0.4824455802646983,0.6369510640256275
9589,RPS26P55,-0.7032327,-0.30032724,0.4819107278216882,0.6364778769033369
9590,IER2,-0.7032327,-0.27553132,0.4819107278216882,0.6364778769033369
9591,LINC01433,-0.7036618,-0.5262265,0.4816434225871945,0.636264613622108
9592,SUMF1,-0.7036618,-0.33291477,0.4816434225871945,0.636264613622108
9593,RPL15P1,-0.7058071,0.0805846,0.48030810727807105,0.6348726290118937
9594,EFCAB11,-0.7058071,-0.21052442,0.48030810727807105,0.6348726290118937
9595,EPOP,-0.7062362,-0.30074367,0.4800412865621446,0.6346594813396013
9596,AC079150.1,-0.7066652,-0.79422253,0.47977454668575403,0.6343998331396086
9597,IQCH-AS1,-0.70752335,-0.14609207,0.47924130954993505,0.63388062914657
9598,BEAN1,-0.7088105,-1.6494406,0.4784420607564682,0.6331020548645385
9599,AC099513.1,-0.7092396,-0.18588695,0.47817580643254987,0.6327961585455624
9600,UBA5,-0.7094541,-0.18203898,0.47804270964817175,0.6326664449086018
9601,Z95115.1,-0.70966864,-0.58757883,0.4779096331195728,0.6325367390434149
9602,RPL7P20,-0.70966864,-0.28007683,0.4779096331195728,0.6325367390434149
9603,PLEKHA8,-0.71009773,-0.22953881,0.4776435408418742,0.6323701756312151
9604,HNRNPA1P27,-0.71095586,-0.17018,0.4771115994894767,0.6318050520111749
9605,ZNF711,-0.7111704,-0.9230437,0.47697866483635065,0.631675394594935
9606,DPYSL3,-0.7113849,-0.562237,0.47684575046326694,0.6316385102346859
9607,AC090360.1,-0.711814,-0.3567458,0.47657998256931333,0.6313328362556103
9608,MAGEH1,-0.711814,-0.5123133,0.47657998256931333,0.6313328362556103
9609,JUND,-0.712243,-0.1569226,0.47631429583176743,0.6311199412005405
9610,ZBTB11,-0.7126721,-0.29643926,0.4760486902747433,0.630860703732202
9611,PLEKHH1,-0.71310115,-0.47172785,0.47578316592231795,0.6305551605977607
9612,AC005906.1,-0.71353024,-0.192013,0.47551772279853066,0.6302496802171001
9613,ZNF512B,-0.71353024,-0.22247373,0.47551772279853066,0.6302496802171001
9614,AC026333.4,-0.71353024,-0.411717,0.47551772279853066,0.6302496802171001
9615,FAM86DP,-0.7141738,-0.259823,0.475119710469041,0.6298610141874034
9616,PRKAA1,-0.7141738,-0.3011063,0.475119710469041,0.6298610141874034
9617,CFAP410,-0.7143883,-0.02315305,0.4749870803328424,0.6297777682043039
9618,CLCA2,-0.7143883,-1.2246399,0.4749870803328424,0.6297777682043039
9619,AP000343.1,-0.7148174,-0.72230434,0.4747218810388344,0.6295187005673419
9620,AC069277.1,-0.71524644,-0.36084315,0.47445676306925033,0.6293522231901889
9621,PHACTR2,-0.71524644,-0.40689167,0.47445676306925033,0.6293522231901889
9622,XRRA1,-0.71567553,-0.17431366,0.4741917264479435,0.6291394716945056
9623,PRSS22,-0.71567553,-0.5422487,0.4741917264479435,0.6291394716945056
9624,AC239859.6,-0.71567553,-0.20087534,0.4741917264479435,0.6291394716945056
9625,TMPO-AS1,-0.71589005,-0.7122772,0.4740592386503376,0.6291025258110138
9626,CHD9,-0.71610457,-0.26686198,0.4739267711987295,0.6289730129021549
9627,AC004771.3,-0.71610457,-0.892419,0.4739267711987295,0.6289730129021549
9628,PPP2R5A,-0.71631914,-0.23058279,0.4737943240960898,0.6288897872679626
9629,RPL7AP57,-0.7167482,-0.43792194,0.47352949094958907,0.6287233435487918
9630,THRA,-0.7169627,-0.69924206,0.47339710491165854,0.6285938440835362
9631,SNX1,-0.7169627,-0.2588867,0.47339710491165854,0.6285938440835362
9632,TIMP3,-0.7173918,-1.2069186,0.4731323939212474,0.628381138200561
9633,AC079140.5,-0.7173918,-0.32942572,0.4731323939212474,0.628381138200561
9634,DHX30,-0.7176063,-0.2930568,0.47300006897468316,0.6283442029923684
9635,CDC42P2,-0.7176063,-0.99210215,0.47300006897468316,0.6283442029923684
9636,TBC1D3E,-0.7178208,-0.8861278,0.4728677643978204,0.6282609943778334
9637,EXOC7,-0.71803534,-0.43953177,0.4727354801936118,0.628177788312973
9638,MAGED4B,-0.7182499,-0.6663042,0.4726032163650077,0.6280483060977954
9639,SEPT14,-0.71910805,-0.4669287,0.4720743648655561,0.6274842099428971
9640,AC021504.1,-0.71910805,-0.95155805,0.4720743648655561,0.6274842099428971
9641,OVOL3,-0.7197516,-0.8882101,0.47167794032902666,0.6271883907235568
9642,ACAD8,-0.7203952,-0.42681473,0.4712816993845822,0.626800142327286
9643,BTG3,-0.7210388,-0.22095527,0.4708856421112495,0.6263657674694665
9644,ETFBKMT,-0.72125334,-0.50854003,0.4707536638495726,0.6262825906314738
9645,AP003108.1,-0.7225405,-0.44058147,0.4699622231925191,0.6253219223533955
9646,AL451007.3,-0.7225405,-0.15111215,0.4699622231925191,0.6253219223533955
9647,AC117382.2,-0.7229696,-0.940194,0.4696985731053551,0.6251555947552346
9648,TRAPPC13,-0.7229696,-0.23328792,0.4696985731053551,0.6251555947552346
9649,CACTIN,-0.7231841,-0.4435036,0.469566778724549,0.6251185725624421
9650,FBXO5,-0.7231841,-0.064321466,0.469566778724549,0.6251185725624421
9651,TCP11L2,-0.7233986,-0.23346737,0.4694350047894531,0.6251185725624421
9652,PRSS21,-0.7233986,-0.4364329,0.4694350047894531,0.6251185725624421
9653,ZFP69,-0.7233986,-1.0581589,0.4694350047894531,0.6251185725624421
9654,LRP1B,-0.7238277,-1.4163404,0.4691715182679578,0.6249152576235792
9655,CCT6P3,-0.72404224,-0.14565594,0.4690398056873353,0.624878263803869
9656,IL9RP3,-0.72404224,-0.3518355,0.4690398056873353,0.624878263803869
9657,RPGRIP1,-0.72425675,-0.27459353,0.468908113563977,0.6247951194030651
9658,APOB,-0.72490036,-1.3500973,0.4685131599663014,0.6244533958876893
9659,ST8SIA5,-0.7251149,-1.1970971,0.4683815497008025,0.6243241172421604
9660,ALDH5A1,-0.725544,-0.24990676,0.4681183905876378,0.6241578541168504
9661,NRK,-0.725973,-0.8070217,0.4678553133840453,0.623899329552284
9662,SPOPL,-0.725973,-0.24546339,0.4678553133840453,0.623899329552284
9663,PRR23A,-0.725973,-0.5438782,0.4678553133840453,0.623899329552284
9664,AC021723.1,-0.7272602,-0.058657095,0.4670665734597249,0.6232622609440366
9665,AC083982.1,-0.7272602,-0.3443948,0.4670665734597249,0.6232622609440366
9666,AC025423.3,-0.72768927,-1.8558009,0.46680382412325894,0.6230499350171759
9667,CHML,-0.7281183,-0.6575097,0.46654115681059816,0.6227454340020684
9668,EHD3,-0.7281183,-0.2942724,0.46654115681059816,0.6227454340020684
9669,ZDHHC7,-0.7285474,-0.4876664,0.4662785715444768,0.6225331494837653
9670,AL117378.1,-0.7285474,-1.2590357,0.4662785715444768,0.6225331494837653
9671,TRUB2,-0.7287619,-0.21991289,0.46614730968596274,0.6224500538606667
9672,TEX21P,-0.7287619,-0.97186816,0.46614730968596274,0.6224500538606667
9673,AC104134.1,-0.7287619,-0.6830075,0.46614730968596274,0.6224500538606667
9674,CTTNBP2,-0.7289764,-0.5783489,0.46601606834759224,0.6224130486313073
9675,IGF2R,-0.7289764,-0.39539984,0.46601606834759224,0.6224130486313073
9676,EEPD1,-0.729191,-0.7795701,0.4658848475321965,0.6223299592720113
9677,ENTPD5,-0.7294055,-0.43875298,0.4657536472426045,0.6222007837691738
9678,RCE1,-0.7294055,-0.29635316,0.4657536472426045,0.6222007837691738
9679,ZNF568,-0.72983456,-0.16438936,0.4654913082521366,0.6220346177399079
9680,DLAT,-0.73026365,-0.23847544,0.4652290513987737,0.6217763001873495
9681,TGFB1,-0.73047817,-0.3974656,0.4650979537805542,0.6216471538747648
9682,PROSER2-AS1,-0.7306927,-0.3765532,0.46496687670506387,0.6215180158787913
9683,SCN3B,-0.7311218,-0.48371002,0.464704784193518,0.621351878398272
9684,RNU4-2,-0.7311218,-0.5247729,0.464704784193518,0.621351878398272
9685,AL118558.3,-0.73283803,-0.6730925,0.46365723641788514,0.6200891232413597
9686,RAD51AP1,-0.7334816,-0.16946675,0.4632647453886063,0.6196561070771954
9687,UBIAD1,-0.7336961,-0.075713925,0.4631339562055913,0.619527110741233
9688,UBN1,-0.7336961,-0.27588174,0.4631339562055913,0.619527110741233
9689,AL139424.3,-0.7343397,-0.8807236,0.4627417121757005,0.6192320463570956
9690,PTENP1,-0.7343397,-0.15266687,0.4627417121757005,0.6192320463570956
9691,AC005523.1,-0.7349833,-0.9352642,0.46234965348279966,0.6187992245633552
9692,CIRBP-AS1,-0.73519784,-0.9121435,0.46221900845075514,0.6186702809957566
9693,ZNF10,-0.73562694,-0.20131756,0.4619577802016349,0.6184124191877597
9694,KCTD21-AS1,-0.7362705,-0.9454255,0.4615660924067634,0.6180256898773856
9695,TUB,-0.7362705,-0.38474932,0.4615660924067634,0.6180256898773856
9696,BX842568.2,-0.73648506,-0.14711936,0.46143557104050836,0.6180256898773856
9697,ZNF781,-0.73648506,-1.0599173,0.46143557104050836,0.6180256898773856
9698,LINC00324,-0.7371286,-0.26030782,0.461044130676346,0.6176936518257745
9699,MTBP,-0.7371286,-0.19979675,0.461044130676346,0.6176936518257745
9700,PRH1,-0.73798674,-0.4574791,0.4605224990072855,0.6170864630085736
9701,RPL36AP40,-0.7388449,-0.52003115,0.4600011975747429,0.6165253473625669
9702,DUSP3,-0.7390594,-0.39801443,0.45987092383653283,0.616442362119339
9703,LRP12,-0.7390594,-0.17516169,0.45987092383653283,0.616442362119339
9704,PURB,-0.7394885,-0.28808346,0.4596104383230841,0.6162764006836031
9705,AL161431.1,-0.739703,-2.8829541,0.4594802265532817,0.616147610863568
9706,DNAL1,-0.7403466,-0.24488604,0.45908971522413256,0.615807087891005
9707,DUSP11,-0.7405611,-0.24791116,0.45895958611686893,0.6156783261587094
9708,AC093827.1,-0.74141926,0.077537246,0.4584392764388744,0.6151633650659578
9709,CCT6P4,-0.7418483,-0.35529447,0.4581792456882985,0.6149974603880444
9710,FALEC,-0.7431355,-0.79271686,0.45739965004863214,0.6141338560468346
9711,AC106872.3,-0.74399364,-1.017373,0.45688033368013836,0.6135279352434648
9712,SOD2,-0.7444227,-0.15328118,0.4566207997774505,0.6132707383115718
9713,RPSAP46,-0.74485177,-0.3059771,0.45636134875756995,0.6130135760923163
9714,SSU72P1,-0.74485177,-0.6829138,0.45636134875756995,0.6130135760923163
9715,NEK11,-0.74485177,-0.56893194,0.45636134875756995,0.6130135760923163
9716,CRISPLD2,-0.7450663,-0.5536287,0.45623165433533375,0.6130135760923163
9717,ACTR3,-0.7452808,-0.021501072,0.4561019806417762,0.6128934080505942
9718,LINC02228,-0.7452808,-0.5764736,0.4561019806417762,0.6128934080505942
9719,ZNF320,-0.7454953,-0.19981568,0.4559723276795513,0.6128104994059901
9720,AC048334.1,-0.7459244,-0.16519813,0.4557130839597048,0.6125990297605453
9721,CPXM1,-0.746568,-1.3363969,0.45532437393114866,0.6122133896095271
9722,IFIT5,-0.746568,-1.6729201,0.45532437393114866,0.6122133896095271
9723,SP3P,-0.74764067,-0.12073214,0.45467693886283744,0.6115708307353371
9724,AL157777.1,-0.7482842,-0.4289652,0.454288726925276,0.6111854004792092
9725,TYMS,-0.7482842,-0.35809913,0.454288726925276,0.6111854004792092
9726,AL591034.1,-0.7484988,-0.27194795,0.454159364479083,0.6111025289275396
9727,PHB2P1,-0.7487133,-0.11897097,0.45403002280375426,0.6110196605945764
9728,MOSMO,-0.74914235,-0.40486285,0.45377140177615405,0.6108539336046211
9729,FOXK1,-0.74914235,-0.084467575,0.45377140177615405,0.6108539336046211
9730,PPP1R12BP1,-0.7493569,-0.82040936,0.4536421224291092,0.6108166719023078
9731,GADD45G,-0.7493569,-0.3463722,0.4536421224291092,0.6108166719023078
9732,CRYAB,-0.74957144,-0.9333029,0.45351286386338163,0.6107338171164005
9733,CCDC168,-0.74978596,-1.2984041,0.4533836260815787,0.6107338171164005
9734,PSMC1P7,-0.7500005,-0.38583034,0.45325440908630565,0.6106137229071265
9735,EIF3H,-0.7500005,-0.018954752,0.45325440908630565,0.6106137229071265
9736,ZNF425,-0.7504296,-0.27206168,0.4529960374657579,0.6103568303998513
9737,AC124947.1,-0.7504296,-0.6172545,0.4529960374657579,0.6103568303998513
9738,C2orf68,-0.7510731,-0.17979386,0.45260863599890355,0.6100627276643169
9739,GDF15,-0.7512877,-0.291262,0.4524795437773863,0.6099343087869162
9740,TMEM187,-0.7521458,-0.64510053,0.4519633829641726,0.6093751644719905
9741,RUSC2,-0.75236034,-0.53777283,0.45183439479199805,0.6092467960876552
9742,NPDC1,-0.75257486,-0.63068867,0.4517054274374326,0.6091184365803016
9743,SLC1A6,-0.75257486,-0.83701813,0.4517054274374326,0.6091184365803016
9744,TIMD4,-0.753862,-0.21229823,0.4509320606238588,0.6082574710501771
9745,ALKBH3,-0.75514925,-0.31633922,0.45015944389105733,0.6073970023205738
9746,AC092423.1,-0.75514925,-0.51180834,0.45015944389105733,0.6073970023205738
9747,PHETA1,-0.7555783,-0.2775903,0.4499020717601252,0.6072314425103359
9748,AC005532.1,-0.7560074,-0.5073672,0.4496447830531357,0.6069295993972725
9749,PRKXP1,-0.7566509,-0.8521955,0.44925900645696015,0.6065904656728353
9750,ZNF274,-0.7568655,-0.33234102,0.44913045599218426,0.6064622972430213
9751,OPHN1,-0.75708,-0.7705654,0.44900192639859837,0.6063795390883654
9752,CFAP74,-0.75858176,-1.2886378,0.44810280384869916,0.6055279965696515
9753,KDELR3,-0.7594399,-0.55861187,0.4475894790884267,0.6049249790062843
9754,KCNS3,-0.7598689,-0.6802292,0.447332942106359,0.6046688858450341
9755,ACTR1B,-0.7598689,-0.3268465,0.447332942106359,0.6046688858450341
9756,MAGED4,-0.76029795,-0.60974854,0.4470764887496472,0.6044128289549987
9757,NACAP5,-0.76072705,-1.101097,0.4468201190382278,0.6042021042865106
9758,RPL13AP23,-0.76072705,-0.36798674,0.4468201190382278,0.6042021042865106
9759,EIF4A2P3,-0.7615852,-0.4534442,0.4463076306308238,0.6036448763447722
9760,AC118754.1,-0.7615852,-0.45546523,0.4463076306308238,0.6036448763447722
9761,STX3,-0.7620142,-0.3773147,0.4460515119745253,0.6034342236703074
9762,ZBTB44,-0.76287234,-0.3674416,0.4455395258556697,0.6028772517317772
