,names,scores,logfoldchanges,pvals,pvals_adj
2848,LEPROT,3.3262131,0.4708971,0.0008803457266563866,0.0029387221036414196
2849,NR4A1,3.3257525,1.3431338,0.0008818018392128181,0.0029430381147376736
2850,NECTIN3,3.3252919,1.0302196,0.0008832601842635853,0.002947359978423316
2851,SPTY2D1,3.3243706,0.34239617,0.0008861835843035433,0.0029565680959117106
2852,LINC01315,3.3240635,1.1681291,0.0008871600425012297,0.0029592784402722723
2853,SNRNP40,3.322528,0.20119609,0.0008920573115393342,0.0029739640796531295
2854,OSBPL8,3.321453,0.26880214,0.0008955002968253767,0.002984339126670823
2855,PHOSPHO2,3.321453,0.6814189,0.0008955002968253767,0.002984339126670823
2856,RDX,3.3206854,0.18001583,0.0008979671086925422,0.0029920071628262873
2857,LINC01925,3.319457,0.90741354,0.000901927111677692,0.003004646728152725
2858,EPO,3.3148503,1.4027543,0.000916921720992475,0.003051780800852608
2859,AC124016.1,3.3130078,1.016658,0.0009229839876380675,0.003070258059948393
2860,HTATSF1,3.310858,0.36299077,0.0009301035630080097,0.0030928001221261917
2861,IL6ST,3.3062515,0.6187788,0.0009455314604127895,0.0031400488712953548
2862,ARPC2,3.3037949,0.08776758,0.0009538562761302664,0.0031659462267731846
2863,C11orf24,3.3031807,0.39735597,0.0009559480614112961,0.0031717217136891344
2864,C14orf93,3.3031807,0.69703436,0.0009559480614112961,0.0031717217136891344
2865,RAB11FIP1,3.3010309,0.36351493,0.0009633028156575626,0.003193186837566587
2866,GOLGA4,3.3010309,0.22517018,0.0009633028156575626,0.003193186837566587
2867,MANF,3.3007238,0.46043807,0.0009643577626180994,0.0031960963995920693
2868,PI4KB,3.3005702,0.3458136,0.0009648856372477018,0.0031972583783574406
2869,COL11A2,3.3001096,1.914645,0.0009664708672117454,0.00320133490560717
2870,HIST1H3A,3.2973456,1.3146684,0.0009760330094771751,0.003230042451179877
2871,AC009533.1,3.297192,0.5946852,0.00097656679977716,0.00323121607058904
2872,CIR1,3.2962708,0.21174753,0.0009797752226258956,0.003241237328554779
2873,EVI5,3.2958102,0.29857105,0.0009813830917531285,0.0032459610201466026
2874,HIST1H2BC,3.2939675,0.9361232,0.0009878390315227635,0.0032655177369033286
2875,AP000842.3,3.2936604,1.1603105,0.0009889188367980775,0.0032684882060637944
2876,CDK4,3.2935069,0.18661274,0.000989459149158637,0.003269674828549868
2877,DDX12P,3.2933533,0.5188638,0.000989999734835051,0.0032708619193048136
2878,AK3,3.292432,0.7068744,0.0009932489955582755,0.0032803953275753633
2879,FAM160B1,3.291818,0.5766826,0.0009954206516071956,0.0032869657400928926
2880,RAD51C,3.2908964,0.18756668,0.0009986863791802568,0.0032971458053990686
2881,SCLY,3.2902822,0.78785205,0.0010008690383396632,0.00330314253897423
2882,RPP40,3.2901287,0.16349934,0.0010014153927184943,0.003304341021417995
2883,CLIC4P3,3.289361,0.2560059,0.0010041513084756354,0.003312762575391725
2884,FBXW9,3.286597,0.4059497,0.0010140580007226684,0.003342999470121376
2885,PMM2,3.2850616,0.037342615,0.00101960073302108,0.003360043636171789
2886,POU2F3,3.2839868,1.5478519,0.0010234973155178436,0.003371652526516863
2887,CYFIP1,3.283219,0.23119272,0.001026289021963598,0.0033783808724466968
2888,HACE1,3.28153,0.7409006,0.0010324556005453338,0.003396200841042429
2889,UBE2G1,3.2795339,0.16046137,0.0010397875770992958,0.003417825540470731
2890,TAX1BP1,3.2783053,0.13435513,0.001044323479952586,0.003432109745704235
2891,DIP2A,3.2779982,0.48359796,0.0010454603129445138,0.0034339687132156718
2892,LHFPL2,3.2779982,0.64741606,0.0010454603129445138,0.0034339687132156718
2893,BTBD10,3.2779982,0.2323518,0.0010454603129445138,0.0034339687132156718
2894,AC005229.4,3.2769234,1.8160262,0.0010494482521571614,0.0034464400356712605
2895,ZBTB40,3.275388,0.17441279,0.0010551697284522808,0.003463337802068305
2896,SLC13A3,3.275081,1.576849,0.0010563174812536875,0.003466474179747363
2897,SLC16A13,3.274006,1.2675428,0.001060343718356829,0.003478421117548884
2898,RPIA,3.2721634,0.530018,0.0010672788860791988,0.0034979905486688043
2899,DCPS,3.2697065,0.35360947,0.0010765910569761963,0.003525948121231647
2900,RPS4XP11,3.268171,0.40817007,0.001082449268969056,0.003543204176973847
2901,AC104417.1,3.267557,0.31503534,0.0010848007984516053,0.0035496130625676985
2902,NBPF1,3.267557,0.46075514,0.0010848007984516053,0.0035496130625676985
2903,MCM9,3.2611077,0.5365433,0.0011097787265553077,0.0036273956346776965
2904,CLDN6,3.2604935,0.31143388,0.001112185105266956,0.003634602384235336
2905,MYO1D,3.2595723,0.84710556,0.0011158037207888397,0.003645767374664405
2906,RAB3GAP1,3.258651,0.4075011,0.001119433219547162,0.0036569638738910733
2907,STK3,3.2571154,0.36207956,0.0011255066496555753,0.0036741426123417112
2908,AC092910.3,3.2551193,0.88087034,0.0011334476540615646,0.003698057505183498
2909,TP53BP1,3.2541978,0.56545836,0.0011371301742735883,0.0037094013064204083
2910,MYBBP1A,3.252816,0.25273702,0.00114267469613004,0.003726813891392659
2911,GOT1,3.2517412,0.1625389,0.0011470043669957258,0.003739582567450273
2912,EMSY,3.2488236,0.5370337,0.0011588328845374722,0.0037733724328430853
2913,AC109925.1,3.246674,0.75778955,0.0011676206618185686,0.0038013007683320764
2914,TCP11L2,3.2440636,1.550579,0.0011783743159340112,0.0038349258683121304
2915,ATXN2,3.243603,0.47249228,0.0011802814927492843,0.0038397469342038404
2916,EDA2R,3.2428353,0.75861686,0.0011834664599672706,0.0038480261532305195
2917,KDSR,3.241146,0.31243902,0.0011905013600313839,0.0038695048710625413
2918,REEP3,3.240532,0.24057156,0.0011930690701599167,0.0038757553583220923
2919,PGAM1,3.240532,0.08171384,0.0011930690701599167,0.0038757553583220923
2920,PRRG4,3.240532,1.503999,0.0011930690701599167,0.0038757553583220923
2921,C12orf73,3.2386894,0.42868695,0.0012008029317096848,0.003900176783057064
2922,EIF5A2,3.2373073,0.57702625,0.001206633692540781,0.003916998790256574
2923,WNT3,3.2370002,1.3300897,0.0012079329638877982,0.003920510875774758
2924,RPL27,3.2328544,0.21412191,0.0012256000792674263,0.003976420764466145
2925,HIST1H2BN,3.231933,1.185204,0.0012295583764805336,0.0039885458414034
2926,MAB21L3,3.2290156,1.1935834,0.0012421710080395476,0.004025116115882372
2927,TBL2,3.2264054,0.27979222,0.0012535571549419115,0.004058365974965413
2928,ADGRE2,3.2264054,0.8738753,0.0012535571549419115,0.004058365974965413
2929,PROCR,3.2264054,0.25105304,0.0012535571549419115,0.004058365974965413
2930,SDC3,3.225791,1.4237226,0.0012562502163086303,0.004066354792057153
2931,PYCR2,3.225484,0.35896152,0.0012575987492769657,0.004069989420771461
2932,TCIRG1,3.2236414,0.6789094,0.0012657180544904203,0.004094796561576542
2933,ZBTB38,3.2230272,0.8467807,0.0012684352259345684,0.004102851100243162
2934,H1FX,3.2214916,0.59820753,0.0012752517315800613,0.004123420622226244
2935,IER5,3.2202632,0.8638178,0.001280729266415143,0.004139647499832172
2936,OSTM1,3.2202632,0.49960518,0.001280729266415143,0.004139647499832172
2937,FBH1,3.2181137,0.5625841,0.0012903672409068803,0.004169305545861071
2938,LINC02577,3.2151961,2.6428118,0.0013035544455054662,0.004208898671524631
2939,ABBA01000935.2,3.213814,0.5148839,0.001309844329302393,0.0042276936870611955
2940,USP27X,3.2133534,1.4127365,0.001311947173394872,0.004233723245544805
2941,ZMAT2,3.2125857,0.28188315,0.0013154588378569221,0.004240503234957543
2942,CSTB,3.2119715,0.16752371,0.0013182744124206078,0.004248060979527976
2943,PIDD1,3.2110503,0.48687685,0.0013225082024568796,0.004259421060627193
2944,TRIM33,3.209361,0.18985961,0.0013303027535386122,0.004280703026373312
2945,HNRNPA1P56,3.209361,0.4597662,0.0013303027535386122,0.004280703026373312
2946,CCT6P3,3.2089005,0.57160825,0.001332435884483773,0.004286037740779263
2947,AP001360.2,3.2079792,2.0721033,0.0013367116170744993,0.0042967262030931515
2948,SLC1A6,3.2065973,3.362224,0.0013431489559929909,0.004316649068120025
2949,AOC2,3.2059832,0.64099854,0.001346019165605078,0.004325102738438123
2950,SS18L1,3.2038333,0.47481263,0.0013561095170595654,0.004353647427854454
2951,TMEM107,3.2024515,0.65409786,0.0013626329687436876,0.004373033491861415
2952,IFI27L1,3.2021444,0.5720005,0.0013640865499744911,0.0043769195899910915
2953,MELK,3.1984591,0.17571971,0.0013816414386572198,0.004430095108910509
2954,MICALL1,3.1979985,0.23439828,0.0013838503894351355,0.0044356007861830644
2955,RPL15P3,3.197845,0.123690896,0.0013845874298238515,0.0044371746418448805
2956,ZNF518B,3.1975377,0.25950336,0.0013860625967573495,0.0044387473357804606
2957,KLC2,3.1975377,0.727041,0.0013860625967573495,0.0044387473357804606
2958,RECQL,3.19677,0.4823051,0.001389756857491191,0.004449787800765333
2959,ANKRD54,3.1966164,0.54048705,0.0013904967983630351,0.004451366747475276
2960,LINC01518,3.1956952,2.3424692,0.0013949440781809758,0.0044640190550163375
2961,TMEM40,3.195388,1.9288617,0.001396429417066573,0.0044679795930836815
2962,RAB13,3.1938527,0.7343738,0.001403878011681214,0.004487035941641392
2963,PPIL1,3.192317,0.36851782,0.0014113632252560201,0.004510160724790499
2964,C19orf38,3.19201,1.6116422,0.0014128646765169143,0.004512560174545611
2965,CCBE1,3.1915493,0.85439205,0.0014151196148453333,0.004518961999530884
2966,EPOR,3.1910887,1.2017303,0.0014173778708063327,0.004524571199621773
2967,DTWD1,3.189246,0.36026356,0.0014264441590769237,0.004551901424825088
2968,GPBP1L1,3.189246,0.20476636,0.0014264441590769237,0.004551901424825088
2969,SUPT4H1,3.1832576,0.1782594,0.0014562801044103655,0.0046430029986115175
2970,NAT9,3.1824899,0.321107,0.0014601465456766758,0.004653684943952028
2971,RRM2P2,3.1808007,0.4376167,0.0014686860403817113,0.004677595165870483
2972,AC007952.4,3.180033,1.4160665,0.0014725828228753849,0.00468835018418013
2973,KDM6A,3.179726,0.21459976,0.0014741442018500468,0.004692492909383594
2974,EFCAB2,3.1794188,0.52595085,0.0014757071062522827,0.004696639027415947
2975,FBL,3.1791117,0.22452183,0.0014772715374248495,0.004700788540754161
2976,SPAG7,3.1784976,0.20167369,0.001480404985457147,0.004709097763263686
2977,SPINT1-AS1,3.1778834,0.76065165,0.001483544556709501,0.004717420596758209
2978,TRIML1,3.1778834,0.70565134,0.001483544556709501,0.004717420596758209
2979,GOLGA2P5,3.177269,1.6799257,0.0014866902619608904,0.004725757061107969
2980,LINC00622,3.1763477,2.1640644,0.0014914203447056055,0.004739957240019436
2981,ERCC8,3.1734302,0.4221699,0.0015064905671482226,0.004785322978000236
2982,ARPC3P5,3.17082,0.18053176,0.0015200932328572794,0.00482258602424167
2983,AC138207.8,3.17082,0.5621234,0.0015200932328572794,0.00482258602424167
2984,RABGEF1,3.1686702,0.39169908,0.0015313802808248028,0.004855832409450799
2985,TTLL3,3.168056,0.96586186,0.001534619300756544,0.004864392567389285
2986,ERVE-1,3.168056,1.6160188,0.001534619300756544,0.004864392567389285
2987,ZNF560,3.1674418,0.64645165,0.001537864629398549,0.004873822958325818
2988,AC016912.1,3.1668277,2.146998,0.0015411162778117661,0.00488241229345038
2989,PSRC1,3.1659064,0.38501236,0.0015460056242397012,0.004897042051069064
2990,WDR46,3.1654458,0.1755534,0.0015484556508112634,0.004903080428025272
2991,LINC02672,3.162989,0.5847238,0.0015615829542784691,0.004943779210701504
2992,G2E3,3.1622212,0.265042,0.001565706204531974,0.004955962987879727
2993,AP2A2,3.1589966,0.52728117,0.0015831335580669512,0.005006732746501058
2994,PPIAP72,3.1573076,0.58042324,0.0015923332777806702,0.005033179635130069
2995,CUL5,3.1566932,0.09275199,0.0015956908143400401,0.005041141973627074
2996,PRKD2,3.155465,0.52078813,0.001602425447042619,0.005061531587191011
2997,WNK2,3.1546972,0.84180605,0.001606647868708703,0.005073980206624088
2998,HP1BP3,3.1545436,0.26890406,0.0016074935810342738,0.005074873836431675
2999,PPM1L,3.1539295,1.1332417,0.0016108805295937043,0.005083786742213832
3000,RSL24D1P11,3.1533153,0.3380608,0.0016142740455428383,0.005093605088420335
3001,ETV6,3.152701,0.64606154,0.0016176741403333673,0.005103440754775688
3002,CALM1,3.1522403,0.07872848,0.0016202285356895537,0.005110605433665056
3003,B4GALT2,3.1514726,0.63941807,0.0016244941123315436,0.005123164156323085
3004,RHEBL1,3.1503978,0.874768,0.0016304832845846374,0.005141153237896594
3005,KAT8,3.149323,0.5011627,0.0016364927718566654,0.005158298432926743
3006,NOSIP,3.146559,0.15652892,0.0016520394562341612,0.005201847701228934
3007,KLC4,3.1456378,0.52827835,0.001657251808809615,0.005216438677781887
3008,ZNF439,3.1454842,1.1252316,0.001658122003929087,0.0052173566753079235
3009,MOB2,3.1454842,0.6056719,0.001658122003929087,0.0052173566753079235
3010,AP000942.1,3.1445627,0.29902077,0.0016633520093940828,0.00523198759006482
3011,PCCA,3.140724,0.549648,0.001685307477958505,0.005291818536291713
3012,CDKAL1,3.1394956,0.23762605,0.001692389333916272,0.0053103573462967785
3013,KRT8P37,3.1394956,0.47285268,0.001692389333916272,0.0053103573462967785
3014,ZNF410,3.1388814,0.43623376,0.00169594051762144,0.0053205745652844475
3015,RIC1,3.138728,0.6903795,0.0016968293838591445,0.005322437350831918
3016,KIF13A,3.1385744,0.6792633,0.001697718678592348,0.005324300832392904
3017,MADD,3.1378067,0.50730664,0.0017021715861887797,0.005337337748348545
3018,RBM46,3.1374996,0.7897548,0.0017039557551967132,0.0053420034765736
3019,HCG18,3.134582,0.5063721,0.0017209913529777604,0.005390725953856702
3020,SNRPF,3.1336608,0.24691477,0.0017264034694466047,0.005405800863704681
3021,USP49,3.1336608,0.5704178,0.0017264034694466047,0.005405800863704681
3022,EIF4BP9,3.1324322,0.41703236,0.0017336439725341513,0.005426588456894472
3023,VASP,3.1324322,0.2722101,0.0017336439725341513,0.005426588456894472
3024,GTF2H1,3.131511,0.31804827,0.0017390926633723434,0.005440810975990214
3025,ZBTB4,3.131511,0.659844,0.0017390926633723434,0.005440810975990214
3026,SLC2A8,3.1310503,0.63628113,0.0017418229097033908,0.005448407561465549
3027,CTRL,3.1304362,0.76393753,0.001745469369068866,0.005458866922234449
3028,MYO18A,3.1269045,0.8119454,0.0017665730740526332,0.005518169720057723
3029,SURF6P1,3.1269045,0.56403106,0.0017665730740526332,0.005518169720057723
3030,SNORD3B-2,3.1259832,1.2392603,0.001772116834590899,0.005534528004966485
3031,AC002524.1,3.125062,0.3646627,0.0017776765840582924,0.005550930552298366
3032,TOMM22P5,3.1247547,0.38002437,0.0017795333941258162,0.005553843968931168
3033,AC006213.2,3.1230657,0.901135,0.0017897777561103933,0.005581952552171373
3034,OCIAD1,3.1204553,0.16852829,0.0018057166169079021,0.005627769984888703
3035,ABT1,3.1186128,0.16079296,0.0018170460080060263,0.005657214189607577
3036,HNRNPH3P1,3.1179986,0.3728858,0.001820836964046123,0.0056680385715457155
3037,CRIP2,3.1170774,1.1106201,0.001826537027538595,0.005684801005812959
3038,B9D2,3.1135457,0.5993561,0.0018485395024945219,0.0057473295064628845
3039,AC064836.3,3.1121635,2.4150345,0.0018572152560143668,0.005773308231209086
3040,SIKE1,3.1118565,0.11501073,0.0018591482743122792,0.0057783212606404045
3041,TMF1,3.1101675,0.14118838,0.0018698129537020225,0.005810466304784576
3042,RPL26P19,3.1097069,0.26802233,0.0018727312402844988,0.005818532411674629
3043,BTF3P4,3.1087856,0.26424897,0.0018785803690793558,0.0058336906915832055
3044,PSMC1P4,3.1081712,0.42653903,0.0018824891060098168,0.005844822433464117
3045,LINC01960,3.106943,1.6726419,0.0018903289999233643,0.005867144010087385
3046,AL450309.1,3.1038718,0.403446,0.001910060116636166,0.005923288215895786
3047,SLC9A3R1,3.1012616,0.2439106,0.0019269800851656092,0.005973704506023879
3048,FAM120C,3.1003401,0.57877994,0.0019329846232297291,0.005989230486956089
3049,NPEPPS,3.1001866,0.15961199,0.0019339870482372843,0.005991307180008186
3050,ZNF544,3.098344,0.514305,0.0019460534362884105,0.006027652374531646
3051,RPL5P18,3.0968087,0.26149797,0.0019561615174478464,0.006056880537114053
3052,PTPN6,3.0958872,0.63801634,0.0019622494794402723,0.006074687883828485
3053,METTL22,3.0957336,0.33442643,0.0019632658291881054,0.006076791229661346
3054,RASL11B,3.0954266,0.9691056,0.0019652999786050713,0.0060820436537613355
3055,SFSWAP,3.0946589,0.30563447,0.001970393819629882,0.006095715768583972
3056,AC003102.1,3.093277,0.8198311,0.0019795932856972766,0.0061210259730560745
3057,ESRRG,3.0931234,0.7437642,0.0019806178785364377,0.0061231443361815545
3058,TMCO6,3.0925093,0.7275998,0.001984721119433329,0.006133726886583195
3059,TRMT1,3.0925093,0.13804993,0.001984721119433329,0.006133726886583195
3060,AC002480.1,3.092202,0.79800576,0.0019867756645065423,0.006139024479191364
3061,OSTCP1,3.0903594,0.27945364,0.001999143984295582,0.006173011624851074
3062,ZNF668,3.089131,0.6517375,0.0020074287474888953,0.006197532504229667
3063,SAFB2,3.0882096,0.21867335,0.0020136629845527,0.006215715486803441
3064,FBXO21,3.0879025,0.14279063,0.00201574500862289,0.006221077511211917
3065,PCGF7P,3.08606,0.30455914,0.0020282786934508346,0.006258688539791147
3066,AC020928.1,3.085446,0.48570547,0.002032472453647169,0.006270556478614495
3067,RPL31P11,3.0845246,0.3179252,0.0020387780139369707,0.00628785914147866
3068,DERL1,3.083296,0.14090784,0.0020472133492504384,0.006312795344004259
3069,TCTN3,3.0820677,0.42961767,0.002055680694275389,0.006336738506571684
3070,STXBP1,3.080225,0.9425612,0.0020684419677629495,0.006372808221826539
3071,DDX27,3.079918,0.13919067,0.002070575898390549,0.006378293237125865
3072,DCAF11,3.0793037,0.4365822,0.0020748498193321283,0.0063903673738856335
3073,CYB5R3,3.0766935,0.22382738,0.002093104414058393,0.006442189626613853
3074,ANAPC11,3.0731618,0.110459566,0.0021180362996364595,0.006515589749316593
3075,LGALSL,3.0682483,0.7637758,0.002153177305397411,0.006616920408953435
3076,C6orf120,3.0680945,0.6530996,0.002154284025758447,0.00661919364371028
3077,FERMT1,3.0654843,1.1758109,0.0021731782419847074,0.006674973224188724
3078,NOL11,3.063488,0.19169089,0.0021877291272341445,0.006717378709362449
3079,PROSER1,3.0633345,0.25497627,0.0021888521168057645,0.006719682855950429
3080,CSNK2B,3.0630274,0.15908371,0.0021910996812287923,0.006725438027679118
3081,PSME2P2,3.061492,0.32896036,0.00220236926673755,0.006757729175719369
3082,RPL28,3.0608778,0.30707064,0.002206891957105373,0.006770454726714153
3083,RSL24D1,3.0574996,0.26781598,0.002231919265932116,0.006843742924235234
3084,VPS72,3.0565784,0.14845535,0.0022387898902047772,0.006862476964604582
3085,ILF3-DT,3.0561178,0.55413085,0.002242232464993846,0.006871861467906374
3086,IGSF9,3.0555034,0.7186091,0.0022468301100414113,0.006883612682980617
3087,TBC1D8,3.0538144,0.6790466,0.0022595182093990223,0.006920134220533327
3088,MACO1,3.052586,0.5301831,0.0022687871135536795,0.006944983771224399
3089,CCDC88B,3.052279,1.1688849,0.0022711097759578118,0.006949734631689021
3090,ACOT13,3.0516646,0.20428157,0.0022757616371536678,0.006962788276115955
3091,MCCC1,3.051204,0.60061526,0.0022792562595718947,0.006971115125934999
3092,HDAC1,3.049515,0.22058055,0.0022921119751215476,0.0070080575662472
3093,MRPS34,3.0485938,0.083595626,0.0022991521458554775,0.007026009505701354
3094,BMT2,3.0482867,1.7057326,0.002301503267289411,0.007032002867835307
3095,RSBN1,3.0481331,0.3533302,0.002302679653638264,0.00703440552727299
3096,LINC01128,3.0479796,0.29922304,0.0023038565907149947,0.007036809055061075
3097,BATF,3.047058,0.7414127,0.0023109297913499302,0.007057218035351734
3098,NLRP1,3.0465975,2.8770108,0.002314473845147111,0.007065648319409834
3099,PA2G4,3.04368,0.09548328,0.002337035360674245,0.007130903360703889
3100,UBR5,3.0433729,0.20648058,0.0023394219355283474,0.007135771017958612
3101,LYN,3.0433729,0.199522,0.0023394219355283474,0.007135771017958612
3102,AL663058.1,3.0430658,0.1767785,0.0023418107419740887,0.007141849601326457
3103,CORO7,3.0424516,0.5217012,0.002346595057086481,0.007155230507119487
3104,ATP6V0A1,3.0387664,0.52095795,0.0023754893939951427,0.007239663181834471
3105,BIRC2,3.0384593,0.28629428,0.0023779118983957015,0.007245821760342097
3106,POLR3E,3.0379987,0.26525468,0.002381549895951615,0.007255681405976914
3107,EMC8,3.0378451,0.23320885,0.0023827636936661987,0.0072581533489213925
3108,ZNF341,3.0367703,0.679794,0.0023912761479316525,0.007281623603595354
3109,ITGB3BP,3.0363097,0.34068835,0.00239493285751686,0.007291527518260311
3110,SMG9,3.0356953,0.2759584,0.0023998164329681586,0.007305162731647883
3111,PRRC1,3.034774,0.28468773,0.0024071588897703593,0.007325040954259862
3112,RNF41,3.034774,0.50982183,0.0024071588897703593,0.007325040954259862
3113,UNK,3.0329316,0.44081762,0.0024219055282310646,0.0073674292641550815
3114,MFSD13A,3.0309353,0.5966457,0.002437974325685149,0.007412559834466848
3115,NFATC3,3.0303211,0.4392884,0.002442938164941152,0.007425148760175028
3116,ZFYVE19,3.0298605,0.37458736,0.002446667112184705,0.007433977094906223
3117,ATP6V1D,3.0278645,0.039160144,0.0024628861500765515,0.007478217946596075
3118,LMTK2,3.027711,0.2455286,0.0024641378343112285,0.0074807591280318655
3119,INTS3,3.0261753,0.46121123,0.002476686729321769,0.007515060876522111
3120,AP005262.2,3.0257146,0.449081,0.0024804627839319407,0.007525252610764757
3121,OAZ1,3.0243328,0.070332676,0.0024918225743660845,0.007553363353154068
3122,RPS27A,3.0240257,0.18703854,0.00249435342714724,0.00755976447857967
3123,GPANK1,3.0231042,0.14869505,0.002501960101967857,0.007580270854878594
3124,ABCA7,3.0229506,0.68058854,0.0025032299423127452,0.007582844346582578
3125,AL356488.3,3.0203404,1.0681623,0.0025249076309595917,0.007643375970457737
3126,XBP1,3.0203404,0.38000804,0.0025249076309595917,0.007643375970457737
3127,SORT1,3.0197263,0.27438816,0.002530033155340611,0.007656321810356252
3128,IL36RN,3.0181906,1.3725466,0.0025428886299115987,0.0076913532331184965
3129,ADCY5,3.0181906,1.3664052,0.0025428886299115987,0.0076913532331184965
3130,TMEM254,3.0161946,0.3121068,0.002559690059613686,0.0077382785643969896
3131,SLC25A14,3.016041,0.39719063,0.002560986672968722,0.007740900893860208
3132,PON2,3.0137377,0.69573635,0.0025805080865241607,0.007798599840574692
3133,SYNE4,3.013277,0.9470488,0.0025844286596660463,0.007809139773117241
3134,ZNRF3,3.012663,0.5025802,0.0025896645629520203,0.007822339651214644
3135,PIP5K1P2,3.0120487,0.93549186,0.002594910163642695,0.007835559971782965
3136,SS18L2P1,3.0117416,0.27482924,0.0025975366055070452,0.007840865308271978
3137,ATF4P4,3.0108202,0.21823362,0.0026054305211723736,0.00786337765727325
3138,USP35,3.010513,0.78109616,0.0026080666964253063,0.007870016887523309
3139,WASF2,3.0091312,0.10520478,0.002619959688696639,0.007904582292628401
3140,LINC01203,3.0079029,1.0067732,0.0026305728374356415,0.007932621918740885
3141,UBE2S,3.0077493,0.49024597,0.0026319022407675532,0.007935304047890938
3142,RFX3,3.007135,0.7369652,0.002637225997775868,0.007950026424182778
3143,PDCD4,3.0063672,0.21495463,0.002643894536257901,0.007966134623445958
3144,SYF2,3.0059066,0.195353,0.002647903054000702,0.00797687981993597
3145,OGA,3.0052924,0.16312185,0.0026532563855978662,0.007989003701275978
3146,KRT18P49,3.0052924,0.4563817,0.0026532563855978662,0.007989003701275978
3147,LRP8,3.0049853,0.85617584,0.00265593675936196,0.007995739507903906
3148,GRAMD1A,3.00345,0.6835041,0.002669375789084402,0.008033516057387998
3149,TM2D3,3.0013,0.37972733,0.002688294851856026,0.008089103428107322
3150,STOM,3.0003788,0.56360203,0.0026964404680444275,0.008110907318487208
3151,TMEM184B,2.9960794,0.34659594,0.0027347523724502555,0.008217926322811198
3152,MAP4K5,2.9945438,0.39990026,0.0027485552742090363,0.008249782480551537
3153,UTP23,2.9939296,0.31321347,0.0027540942322193947,0.008265032208370882
3154,TTC9,2.9933155,0.6084659,0.002759643385072719,0.008280307451866838
3155,CRELD1,2.9930084,0.5214427,0.0027624217897730665,0.00828588714457792
3156,AC027097.1,2.991473,0.5795942,0.002776352179476199,0.008322135268245425
3157,ADCY3,2.989016,0.506994,0.002798774313580206,0.008386558152472603
3158,AC138969.2,2.9834883,1.0288675,0.002849830000167545,0.008528212026384908
3159,TMX3,2.9831812,0.30379122,0.0028526912059636898,0.008535358094021419
3160,AL023574.1,2.9816456,0.35751286,0.002867036614561134,0.008575434888926137
3161,ANKRD20A11P,2.9813385,1.9234525,0.0028699135871575214,0.008582616723258673
3162,ALDH3B2,2.9805708,1.6267481,0.002877117552700576,0.008602734114805636
3163,MYL12B,2.9796495,0.090678714,0.0028857840996012857,0.00862721730820633
3164,RPSAP45,2.979496,0.5771788,0.002887230838715947,0.008628681923294254
3165,ZNF219,2.979496,0.89299387,0.002887230838715947,0.008628681923294254
3166,TCERG1,2.979189,0.16642898,0.002890126303332553,0.008635904242363473
3167,SNAPC1,2.9773462,0.45000008,0.002907554822902365,0.008686542783811008
3168,EIF3LP2,2.977039,0.17688708,0.0029104688849318073,0.008693808679799615
3169,AC093107.1,2.9761178,0.43936807,0.002919227072108971,0.00871708269413202
3170,RNF123,2.9756572,0.45292875,0.002923615179701602,0.008728740834480732
3171,RGS12,2.9755037,1.1223854,0.002925079219445909,0.008730221545908723
3172,MSANTD3,2.9755037,0.6242152,0.002925079219445909,0.008730221545908723
3173,SHKBP1,2.9751966,0.40756962,0.0029280093063812182,0.008736075409411357
3174,APOA2,2.973968,0.8540378,0.002939756459885657,0.008768223500991849
3175,RPS10P27,2.9733539,0.37956017,0.0029456461505329764,0.008781433714216986
3176,EPS8L1,2.9733539,0.858554,0.0029456461505329764,0.008781433714216986
3177,MRPL42,2.9727397,0.12388094,0.0029515466070027907,0.00879466291159794
3178,TAF4B,2.9725862,0.36798525,0.0029530234053242936,0.00879760986759646
3179,SMG1P5,2.972279,0.557695,0.0029559790249219157,0.008804960808173687
3180,RPS18P9,2.9721255,0.1464564,0.0029574578467440734,0.008807911116888393
3181,SLC35E2A,2.9715114,0.78786,0.002963379887229523,0.008824091075791922
3182,AL121932.2,2.9701293,1.3604736,0.002976744059207493,0.008859497665324479
3183,MTF1,2.9690545,0.24426539,0.002987176406899733,0.008886147727996632
3184,TTC14,2.9684403,0.38338467,0.0029931527140294807,0.008902457511582407
3185,L2HGDH,2.9669049,0.26801562,0.0030081412345488528,0.008944087587590358
3186,HSD17B12,2.9662905,0.35359067,0.0030141557901856514,0.008960493461643054
3187,CEP170,2.966137,0.47319767,0.0030156611421410223,0.008963491160127797
3188,FRMD8P1,2.9655228,0.7869441,0.0030216894104508653,0.008979929182219773
3189,JMJD8,2.9653692,0.5036112,0.0030231981940355345,0.008982932887582356
3190,DHRS1,2.9650621,0.6296407,0.0030262178229539718,0.008990424090726049
3191,COL4A1,2.964755,0.8329475,0.0030292402027207164,0.008996439370372278
3192,TCEAL7,2.964755,2.3491616,0.0030292402027207164,0.008996439370372278
3193,RBM22,2.9646015,0.1141754,0.003030752424866102,0.008999448589872412
3194,AC005000.2,2.964448,0.38665512,0.0030322653355564456,0.00900245886289647
3195,HIST2H2BE,2.9632196,0.9148977,0.0030443934420556263,0.00903549121621117
3196,MRAS,2.9629126,1.3292396,0.00304743237359926,0.00904302242353344
3197,PPP3CA,2.9607627,0.61012244,0.003068782479350971,0.009104879223157445
3198,DNAJA1P3,2.9576917,0.268574,0.0030995192981254404,0.009185496230856136
