,names,scores,logfoldchanges,pvals,pvals_adj
6554,PHYKPL,0.84020156,0.16226189,0.400795396762457,0.6219881066948609
6555,MEMO1,0.83972764,0.17061473,0.4010611072029775,0.6221863176942115
6556,SH2B1,0.83941174,0.23790698,0.4012383062515109,0.6223541530402692
6557,ANKRD7,0.83941174,1.6011719,0.4012383062515109,0.6223541530402692
6558,LNCPRESS2,0.8390958,1.3636682,0.40141555229783843,0.6225220035463297
6559,P3H4,0.8386219,0.3833989,0.4016815094767504,0.6227202771980979
6560,SCAF8,0.83799005,0.27911243,0.4020362834920068,0.623056058520522
6561,ZNF555,0.8378321,0.48801374,0.402125006356326,0.6230864789211938
6562,GTF2IP20,0.8372002,0.1762165,0.4024800152358371,0.6234758700329432
6563,DOCK8,0.8372002,0.06503018,0.4024800152358371,0.6234758700329432
6564,ZNF689,0.8370423,0.16196966,0.40256879680796753,0.6235598436300672
6565,ZNF155,0.83625245,0.17026028,0.403012880748984,0.6240869165612326
6566,CCDC191,0.83562064,2.1282382,0.4033683591583097,0.624369355113223
6567,AL033519.2,0.8353047,0.07251765,0.403546168767127,0.6245446882579343
6568,CKMT2,0.8349888,0.78648186,0.40372402530490437,0.6245446882579343
6569,LNP1,0.8343569,0.299263,0.404079879145848,0.6250415694918109
6570,ERVK13-1,0.83419895,0.1721563,0.40416887192827977,0.625125613077648
6571,DNASE2,0.83388305,0.12144144,0.40434689267505597,0.625270552428239
6572,ZNF792,0.8337251,1.0199536,0.4044359206380481,0.625270552428239
6573,MAP2K4P1,0.8330932,0.28732657,0.4047921497382395,0.625446004684219
6574,R3HDM2,0.8327773,0.23063289,0.40497033462776444,0.6256677193204008
6575,DKC1,0.83246136,0.076798365,0.4051485664029846,0.6258358636214654
6576,CNOT1,0.8319875,0.16371474,0.4054160019645541,0.6261417204515068
6577,SPCS3,0.8310397,-0.002850144,0.405951189455393,0.6267536083733494
6578,WWC2-AS2,0.83040786,0.3071929,0.40630821540285866,0.6271974471932522
6579,ZKSCAN2,0.82977605,0.29471388,0.4066654287283409,0.6275108096304824
6580,SUCLA2P1,0.82961804,0.06474149,0.4067547613323337,0.6275108096304824
6581,AKAP10,0.8289862,0.36408788,0.4071122088179566,0.6280085356004675
6582,CNNM4,0.82867026,0.303344,0.4072910027928093,0.6281768878374472
6583,MYH15,0.82867026,0.7354186,0.4072910027928093,0.6281768878374472
6584,C9orf78,0.8285123,0.0068498785,0.40738041733580355,0.6282610694372426
6585,ARSE,0.82835436,0.46746445,0.40746984358157756,0.628291536191958
6586,REC8,0.82803845,0.18007618,0.40764873117866474,0.6284061979092647
6587,AC025539.1,0.8274066,0.44938546,0.4080066467753528,0.6287429837013212
6588,GABBR1,0.82724863,0.3809335,0.40809615492094853,0.6288271892485457
6589,SAMM50,0.8270907,0.10516925,0.4081856747637055,0.6289113984314191
6590,AC005899.6,0.825669,0.41419682,0.4089918796041552,0.6298307326281202
6591,D2HGDH,0.82487917,0.14668587,0.4094401803679716,0.6303596323616505
6592,ZNF44,0.82456326,0.14758624,0.40961958248406294,0.6305820066304677
6593,DXO,0.8232996,0.30481175,0.4103376582940954,0.6313641021150235
6594,ATP5MC1,0.8226677,0.02588284,0.4106969765259185,0.6318091665490845
6595,AL137845.2,0.8223518,0.21343261,0.4108767057033075,0.6318700770860209
6596,METRN,0.82203585,0.5727672,0.41105648158061503,0.6320387640057948
6597,EIF5AL1,0.82171994,0.0366216,0.4112363041520273,0.632261357231776
6598,GFOD1,0.82140404,0.6366551,0.41141617341172,0.6323222925993849
6599,PSEN2,0.82140404,0.13227499,0.41141617341172,0.6323222925993849
6600,TMEM38A,0.8207722,0.41567537,0.41177605197259537,0.6325519864898842
6601,LINC00479,0.8207722,0.2010441,0.41177605197259537,0.6325519864898842
6602,IMMP2L,0.8206142,0.20230807,0.41186605078385896,0.6326363559817476
6603,ATXN7L3,0.82045627,0.2954914,0.41195606126207507,0.6327207290234852
6604,DZIP1,0.8201403,0.20492692,0.4121361172164296,0.6328427657943931
6605,KLHDC9,0.8198244,0.35546285,0.41231621982978006,0.6328427657943931
6606,VCY1B,0.8198244,0.32012257,0.41231621982978006,0.6328427657943931
6607,ARRDC4,0.8195085,0.23572269,0.41249636909623744,0.6329038292658221
6608,SCG5,0.81824476,0.29210028,0.4132174325749679,0.6337945075195273
6609,AL158206.1,0.81792885,0.26292026,0.41339781501823925,0.6339094534661591
6610,LRRC37B,0.81792885,0.20088154,0.41339781501823925,0.6339094534661591
6611,SLC27A4,0.8177709,0.08161927,0.41348802372182614,0.6339938787594029
6612,SLC25A28,0.81761295,0.18867975,0.4135782440790535,0.6340244122575273
6613,CYP2R1,0.8169811,1.7304292,0.4139392420294383,0.6343621522000977
6614,TMEM143,0.8169811,0.20061518,0.4139392420294383,0.6343621522000977
6615,SULT1A1,0.8163492,0.05922341,0.4143004263782706,0.6348077894960911
6616,AC104041.1,0.8160333,0.55630225,0.41448108843710296,0.634976718852594
6617,CRIP1P4,0.8160333,0.17817204,0.41448108843710296,0.634976718852594
6618,DGKH,0.81587535,0.932317,0.41457143693499166,0.6350611887684312
6619,ZNF429,0.8146116,0.2734345,0.4152946440618456,0.6359529801578745
6620,RPL21P91,0.81445366,0.5508041,0.41538509733432294,0.6360374917668603
6621,EDEM1,0.81366384,0.38971293,0.4158375382489774,0.6364601018209908
6622,METTL21A,0.8122422,0.2871691,0.4166526647745501,0.6374982443923698
6623,TMC1,0.8119263,0.12479334,0.41683393192055984,0.6374982443923698
6624,SLC5A11,0.8119263,0.39554897,0.41683393192055984,0.6374982443923698
6625,CLEC12A,0.8119263,0.42812982,0.41683393192055984,0.6374982443923698
6626,SHB,0.8119263,0.40206474,0.41683393192055984,0.6374982443923698
6627,NR1D2,0.81161034,0.22276416,0.41701524556891656,0.637667398819922
6628,SUMO2P3,0.81066257,0.12745714,0.41755946546629874,0.6382831188363559
6629,AL138966.2,0.8101887,0.33831057,0.41783173228733606,0.6385910620739254
6630,APOA2,0.80987275,0.21721838,0.4180133015879933,0.6388144303881587
6631,DUSP19,0.8093989,0.63891083,0.41828574265334983,0.6390683315964267
6632,TIMM8BP1,0.809083,0.2268969,0.4184674280973941,0.6392376160891505
6633,NOP56,0.809083,0.032988437,0.4184674280973941,0.6392376160891505
6634,AL355377.3,0.80781925,0.38842458,0.4191946342749425,0.6400774148139912
6635,HOXA7,0.80750334,0.45474193,0.4193765518882442,0.6402467826186197
6636,CASP7,0.80718744,0.2362433,0.4195585159165024,0.640470367589508
6637,ADAM11,0.8068715,0.31481782,0.4197405263533932,0.6406702612131967
6638,RADX,0.8067135,0.36622545,0.4198315489730967,0.6406702612131967
6639,LYPD6,0.80655557,0.77332824,0.41992258319258213,0.6407007622418925
6640,AL121723.1,0.8063976,0.12864037,0.4200136290110559,0.6407312706456403
6641,AC136431.1,0.80623966,0.43518016,0.4201046864277236,0.6408159780455364
6642,ORC4,0.80608165,0.10337587,0.42019575544179066,0.6408464946007218
6643,SEL1L,0.80608165,0.16259226,0.42019575544179066,0.6408464946007218
6644,AL357515.1,0.8056078,0.35716826,0.4204690320604283,0.6410533490405118
6645,ADAM15,0.8049759,0.43613073,0.42083356320052545,0.6412227883656904
6646,MARCH3,0.8049759,0.16991259,0.42083356320052545,0.6412227883656904
6647,ASCC2,0.8043441,0.106307454,0.42119827979685986,0.6415075303509682
6648,DPP3P1,0.8043441,0.43070498,0.42119827979685986,0.6415075303509682
6649,MASP2,0.8021326,0.151506,0.4224762476092525,0.6430738122947488
6650,AC004943.2,0.8021326,0.5642702,0.4224762476092525,0.6430738122947488
6651,COPRS,0.8008689,0.09112904,0.4232075338043819,0.6440782279719713
6652,APC,0.800553,0.1748873,0.4233904710691859,0.6440848967783264
6653,NUBP2,0.800395,0.21070333,0.4234819570544931,0.6441459382206955
6654,GNL2,0.80023706,0.10218187,0.42357345460731033,0.6441459382206955
6655,AC011477.3,0.79992115,0.4172495,0.4237564844121917,0.6443156257678545
6656,RPL21P41,0.7997632,0.37176305,0.4238480166626125,0.6443461588441401
6657,CACNG8,0.7997632,1.3921278,0.4238480166626125,0.6443461588441401
6658,MAGEC1,0.79913133,0.33619308,0.424214261298288,0.6447399019782525
6659,LINC01816,0.7983415,0.27065736,0.42467232720747916,0.6451642598984244
6660,BX276092.7,0.796288,0.79270405,0.4258646504559195,0.6466793354104177
6661,PARN,0.79613006,0.16996564,0.4259564484739278,0.6466793354104177
6662,SELENOM,0.79613006,0.20327227,0.4259564484739278,0.6466793354104177
6663,GLB1L,0.7959721,0.2420313,0.4260482580370468,0.6467403624578492
6664,TXNIP,0.79565614,0.38088906,0.42623191179526076,0.6467708868533841
6665,SLC20A1,0.79565614,0.24894518,0.42623191179526076,0.6467708868533841
6666,CALM1P1,0.7947084,0.05948507,0.4267831500651543,0.6472261746048199
6667,ZNF385D-AS1,0.7942345,0.3035939,0.42705892496819875,0.6475899420486323
6668,FAM156A,0.79407656,0.09434142,0.4271508730070014,0.6475965819322659
6669,FRK,0.79391855,0.0229739,0.427242832579953,0.6475965819322659
6670,YBX1P4,0.79391855,0.507645,0.427242832579953,0.6475965819322659
6671,TTC21A,0.79391855,0.3673441,0.427242832579953,0.6475965819322659
6672,SAP18P2,0.7928128,0.1087368,0.42788687247546653,0.648300372309099
6673,AK2P2,0.792023,0.31679374,0.428347246809634,0.6487254130034896
6674,MAN1A1,0.7913912,0.08874939,0.42871575369737713,0.64917448859759
6675,RPL23AP91,0.79012746,0.5682088,0.4294533203604679,0.6500184697903154
6676,KLK8,0.78949565,0.15282796,0.4298223800254811,0.6504679011696239
6677,MTO1,0.78949565,0.14569032,0.4298223800254811,0.6504679011696239
6678,SMARCE1,0.78902173,0.049587537,0.4300992956247085,0.6508323597522647
6679,FAM155A,0.7887058,0.60492504,0.4302839635590132,0.6510330632763783
6680,EIF3C,0.7885479,-0.0448931,0.43037631478400196,0.6510330632763783
6681,NOP53,0.7885479,0.046600427,0.43037631478400196,0.6510330632763783
6682,RANBP6,0.7885479,0.22371852,0.43037631478400196,0.6510330632763783
6683,DIDO1,0.78728414,0.42328867,0.43111553865685137,0.6519325777827595
6684,AC092296.3,0.7866523,0.24969697,0.4314854265509248,0.6523825260518468
6685,MRFAP1L1,0.78602046,0.10533642,0.431855498341868,0.6526684907067145
6686,ARAF,0.78602046,0.13600306,0.431855498341868,0.6526684907067145
6687,ARR3,0.7853886,0.65655965,0.43222575397329,0.6531733304283417
6688,C5orf22,0.78428286,0.24629137,0.4328741435241945,0.6540192213530609
6689,CCDC181,0.7841249,0.14724237,0.4329668165311348,0.6540192213530609
6690,SDK1,0.7841249,0.50155354,0.4329668165311348,0.6540192213530609
6691,RN7SL832P,0.78317714,0.1862715,0.4335230956087984,0.6544758142127972
6692,MTF2,0.78317714,0.12227867,0.4335230956087984,0.6544758142127972
6693,REEP4,0.7830192,0.20072517,0.4336158489527475,0.654561052202189
6694,RAD1P1,0.78286123,0.4162223,0.43370861376983716,0.6546462932423452
6695,NOXRED1,0.7827033,0.532404,0.4338013900591715,0.6547315373311479
6696,PPCDC,0.78222936,0.29724216,0.43407978775167533,0.654987287868252
6697,SLC16A2,0.78191346,-0.14467423,0.4342654435581149,0.6551030060232653
6698,ONECUT2,0.78143954,0.1876855,0.4345440132669389,0.6554135995385943
6699,ARMCX7P,0.7806497,0.9571534,0.43500852538596657,0.6558948138991216
6700,MTFMT,0.7806497,0.19230376,0.43500852538596657,0.6558948138991216
6701,MLLT6,0.77970195,0.17186645,0.4355663180866357,0.6565711753456382
6702,BCAP29,0.77938604,0.25845137,0.43575234063003476,0.6566320674745849
6703,AC092436.3,0.77938604,0.41300023,0.43575234063003476,0.6566320674745849
6704,LINC01508,0.77938604,0.8715225,0.43575234063003476,0.6566320674745849
6705,SS18L1,0.77907014,0.2898203,0.43593840898289093,0.6568027018975375
6706,GLT8D1,0.7787542,0.25230068,0.4361245231379097,0.6569184816531936
6707,AC091153.3,0.77812237,0.43450603,0.43649688882520055,0.6572598002046517
6708,DNAH5,0.77812237,1.8579001,0.43649688882520055,0.6572598002046517
6709,WDR91,0.77812237,0.2777401,0.43649688882520055,0.6572598002046517
6710,PAN3-AS1,0.7778064,0.29469347,0.4366831403428283,0.6574304773976002
6711,ITPA,0.7774905,0.0679109,0.43686943763332986,0.6575462886718466
6712,FANCL,0.7774905,0.22910845,0.43686943763332986,0.6575462886718466
6713,POMZP3,0.77733254,0.112285666,0.43696260344111204,0.6576072462261799
6714,STARD7-AS1,0.77701664,0.26915595,0.4371489693771403,0.6576925935674093
6715,RAB39B,0.7765427,0.20071559,0.4374286040685268,0.6578937877735115
6716,APOC1P1,0.7762268,0.11669516,0.43761508437691854,0.6580645040705438
6717,DPYSL3,0.7762268,0.32958093,0.43761508437691854,0.6580645040705438
6718,BARD1,0.77591085,0.16276205,0.43780161042132704,0.6581803655546432
6719,CHD1L,0.7757529,0.15657435,0.4378948905922242,0.6581865400814247
6720,ABRAXAS2,0.77559495,0.2876976,0.437988182194348,0.6581865400814247
6721,RPL13P12,0.77527905,0.047020644,0.4381747996885661,0.6581927781446637
6722,HS2ST1,0.77527905,0.23614007,0.4381747996885661,0.6581927781446637
6723,LEMD2,0.77527905,0.25955817,0.4381747996885661,0.6581927781446637
6724,AC105328.1,0.77527905,0.36594778,0.4381747996885661,0.6581927781446637
6725,ZNF503-AS2,0.7746472,1.0334351,0.4385481718108787,0.658534245839731
6726,AC133530.1,0.7743313,0.3973183,0.43873492642408796,0.6587598345808234
6727,ZNF573,0.77385736,0.131989,0.4390151440129938,0.6590708454651536
6728,CDCA4,0.77354145,0.40447447,0.4392020128407611,0.6592416364510625
6729,C7orf26,0.7733835,0.2505188,0.4392954643823874,0.6592721747046714
6730,CASZ1,0.7733835,0.85318565,0.4392954643823874,0.6592721747046714
6731,DND1P1,0.7727516,0.28780976,0.43966938471197725,0.6594007373774146
6732,PSIP1,0.7727516,0.28019366,0.43966938471197725,0.6594007373774146
6733,ZZEF1,0.7724357,0.40762228,0.4398564133614812,0.6594007373774146
6734,RAVER2,0.7724357,0.6254451,0.4398564133614812,0.6594007373774146
6735,AC087343.1,0.7724357,0.077213466,0.4398564133614812,0.6594007373774146
6736,AC093673.1,0.77211976,0.3276911,0.44004348765742807,0.6596263583269092
6737,CHCHD1,0.7719618,0.07277007,0.44013704192046343,0.659711766648174
6738,AL365226.2,0.7716459,0.353801,0.4403241846719429,0.6598825920019246
6739,WNT5A,0.771172,0.52739966,0.44060498434851836,0.6601936942518798
6740,ORAI1,0.7702242,0.36278695,0.44116689158565925,0.6608709349367898
6741,AC093698.1,0.7702242,0.4287091,0.44116689158565925,0.6608709349367898
6742,AC135983.2,0.76927644,0.49099085,0.44172920916391123,0.6615484527510008
6743,LHX6,0.7691185,0.76713955,0.44182296864012194,0.6615546409168955
6744,HSF2,0.76896054,0.40911326,0.441916739508026,0.6615546409168955
6745,SPON1,0.76864463,0.2316064,0.44210431541509,0.661725596085192
6746,HSPD1P4,0.76769686,0.08471958,0.44266731643736235,0.6622934648912706
6747,RPL34P1,0.7661172,0.1107627,0.44360656201674753,0.6633685393030477
6748,TRAPPC12,0.7658013,0.15117037,0.4437945476445172,0.6634846204672176
6749,SOCS2,0.7658013,0.13957123,0.4437945476445172,0.6634846204672176
6750,TRMT10B,0.7658013,0.15098532,0.4437945476445172,0.6634846204672176
6751,ZSWIM6,0.76548535,0.41489372,0.4439825787581825,0.6637107161610094
6752,SLC12A8,0.76516944,0.26485702,0.44417065534997746,0.6638818214877097
6753,BOK,0.7650115,0.20286898,0.4442647106977441,0.6639673783679576
6754,MAU2,0.7645376,0.32991692,0.4445469449368402,0.6641690439762136
6755,BMPR1AP2,0.7645376,0.8750643,0.4445469449368402,0.6641690439762136
6756,MLH3,0.7643796,0.34561357,0.4446410457452228,0.6642546095469923
6757,SLC46A1,0.76374775,0.15744616,0.44501756259614633,0.6647069779696974
6758,COL27A1,0.7632739,0.059279148,0.44530006950522005,0.6650738699566205
6759,TM4SF1-AS1,0.762958,3.4808452,0.4454884642255664,0.6653001524196669
6760,FOXA2,0.76169425,0.7906945,0.44624249718435693,0.6662055855655212
6761,LINC02562,0.76137835,1.0582858,0.44643111890400267,0.666321719674991
6762,NIFK,0.76137835,0.011578593,0.44643111890400267,0.666321719674991
6763,MIR200CHG,0.76137835,0.4974968,0.44643111890400267,0.666321719674991
6764,RYR2,0.76106244,0.6301468,0.44661978599982755,0.6664378638448655
6765,AC067904.2,0.7605885,0.111017495,0.4469028717065756,0.666749954016031
6766,ANKRD35,0.7605885,,0.4469028717065756,0.666749954016031
6767,AL591034.1,0.75995666,0.3983615,0.4472804780581975,0.6671230955305727
6768,AC005062.1,0.7597987,0.46991515,0.4473749079863759,0.6671230955305727
6769,TGM1,0.7597987,0.13082674,0.4473749079863759,0.6671230955305727
6770,CHN1,0.7597987,0.2557406,0.4473749079863759,0.6671230955305727
6771,MDC1,0.7590089,0.29451364,0.44784722761911155,0.6676066284270019
6772,AC009831.4,0.75727135,,0.44888732759820726,0.6688254308600798
6773,AL365366.1,0.75711334,0.03463535,0.44898195007042974,0.6689111557467595
6774,AC007218.1,0.7569554,0.8827319,0.44907658385973914,0.6689968833314822
6775,AMER2,0.7556917,0.38609135,0.44983406146823424,0.669627528280049
6776,RTL8A,0.7552178,0.26856887,0.45011830218108917,0.6698847840694879
6777,SYTL4,0.75505984,0.30267927,0.4502130716966183,0.6699705413465518
6778,BOLA2P1,0.75474393,-0.019684661,0.4504026446384466,0.6701420639085154
6779,NCAPH,0.75427,0.16807324,0.45068708881284925,0.6704546629683725
6780,RPL21P132,0.75411206,0.40993991,0.450781926136684,0.6705404387464934
6781,ARNTL2,0.75379616,0.21252474,0.4509716346767837,0.6706014018493257
6782,HPF1,0.75379616,0.24819945,0.4509716346767837,0.6706014018493257
6783,ZNRD1ASP,0.75379616,0.47461563,0.4509716346767837,0.6706014018493257
6784,MCMDC2,0.7536382,0.5644113,0.4510665058910055,0.67068718056473
6785,PHRF1,0.7531643,0.47034955,0.4513511872980881,0.6709445326059769
6786,IL13RA1,0.7522165,0.2504345,0.45192085495991074,0.6716252916988258
6787,SLC35B2,0.75205857,0.22589715,0.4520158390755271,0.6717111043557886
6788,FCHO1,0.7515847,0.48737058,0.4523008591251936,0.6718578731001476
6789,KIF26B,0.7515847,0.6143157,0.4523008591251936,0.6718578731001476
6790,CHODL,0.7514267,0.63767135,0.45239588837258593,0.6718635377991774
6791,WARS2,0.75126874,0.3378056,0.45249092890034415,0.6718635377991774
6792,ZNF471,0.75095284,0.32304457,0.4526810437928257,0.6720351721003707
6793,HCN2,0.75095284,0.88624054,0.4526810437928257,0.6720351721003707
6794,ADH5,0.750321,-0.044714347,0.45306140889669155,0.672378472053051
6795,C8orf31,0.750321,0.26038197,0.45306140889669155,0.672378472053051
6796,NR3C2,0.750321,0.008446807,0.45306140889669155,0.672378472053051
6797,AC010996.1,0.75000507,0.22542682,0.453251659091503,0.6725501376696297
6798,SLC19A1,0.74968916,0.17786935,0.45344195437049994,0.6727771544115118
6799,AC062028.2,0.7493732,0.27672377,0.4536322947253687,0.6728935000959577
6800,WNK4,0.7490573,0.5164583,0.45382268014778415,0.6731205476270917
6801,PAK1,0.74889934,0.28603113,0.45391788975671765,0.6732064024054074
6802,ZNF572,0.7487413,0.63783455,0.45401311062941085,0.6732369039967158
6803,AC099563.2,0.7484254,0.4008824,0.45420358616190204,0.6734086214563144
6804,PRKACA,0.74779356,0.17852981,0.45458467234603583,0.6738628380400348
6805,AL353748.3,0.74747765,0.10482966,0.4547752829809302,0.6739792114908838
6806,UVRAG,0.7473197,0.25800234,0.4548706051804151,0.6740097136899414
6807,BFSP2,0.7465299,1.7996283,0.4553473849562031,0.6746607602949215
6808,WDFY3,0.7463719,0.38116947,0.4554427746596701,0.6746912430194505
6809,RUNDC3B,0.746214,0.73407435,0.45553817561011556,0.6747771464605817
6810,AL391256.1,0.74574006,0.096153036,0.45582444593277494,0.6750903027462251
6811,DEPDC5,0.7452662,0.13275637,0.45611081744023463,0.6754035060223376
6812,ACOT8,0.74510825,0.22496769,0.45620629708996296,0.6754894322563478
6813,LRIG2,0.74495023,0.18728001,0.4563017879782135,0.6755199087232258
6814,FBXO43,0.74463433,1.8031286,0.4564928034660406,0.6757472261419492
6815,AP001350.2,0.7441605,0.14222623,0.45677941096017316,0.6759495779518939
6816,HMG20A,0.74400246,0.23819739,0.4568749692572709,0.6759800611586659
6817,AC245041.2,0.7435286,0.10116048,0.4571617115308261,0.6762933586917634
6818,ZNF736P9Y,0.7432127,1.6522007,0.45735292918775594,0.6764652641323903
6819,GAD1,0.7430547,0.5570493,0.45744855485538793,0.6764957474066724
6820,USP42,0.7427388,0.31959996,0.4576398398636442,0.676612193768398
6821,GSEC,0.7427388,0.1900727,0.4576398398636442,0.676612193768398
6822,RHPN1,0.7424229,0.5999359,0.4578311697620929,0.6767841142389237
6823,RBMXL2,0.7424229,0.30020544,0.4578311697620929,0.6767841142389237
6824,RNLS,0.74131715,0.18204176,0.4585011777931577,0.6774969066588066
6825,NELFA,0.74115914,0.24257034,0.4585969380863266,0.6775273898529641
6826,ANKRD12,0.74052733,0.14510101,0.45898009136635887,0.677926863310429
6827,BPNT1,0.74021137,0.28817365,0.45917173525569,0.6780988632663248
6828,ATP2A3,0.73957956,0.32194978,0.45955515748976794,0.6785539762984408
6829,SELENON,0.7389477,0.4734683,0.45993875893998626,0.6786869388610666
6830,GSTCD,0.7389477,0.1392818,0.45993875893998626,0.6786869388610666
6831,AC091271.1,0.7389477,0.14210448,0.45993875893998626,0.6786869388610666
6832,FARS2,0.7386318,0.39184803,0.4601306268494515,0.6786869388610666
6833,SLIT2,0.7386318,0.60158753,0.4601306268494515,0.6786869388610666
6834,PLEKHA3P1,0.73847383,0.64130163,0.4602265775964698,0.6786869388610666
6835,PPP2R2D,0.73847383,0.2898106,0.4602265775964698,0.6786869388610666
6836,GYPC,0.7383158,0.3301565,0.4603225395368944,0.6786869388610666
6837,DHCR7,0.7383158,0.48487687,0.4603225395368944,0.6786869388610666
6838,GALNT13,0.73784196,0.7363611,0.46061049250771313,0.67892004410223
6839,FEM1B,0.7372101,0.40991858,0.46099458644368596,0.679233588848813
6840,FXYD3,0.73705214,0.20665993,0.4610906378921017,0.6792641301169604
6841,CD52,0.73673624,0.20077477,0.4612827743385819,0.6794916790240659
6842,AC012313.4,0.7362623,0.67184764,0.4615710628659868,0.6796388023390431
6843,PINX1-1,0.73610437,0.07352581,0.46166718139944973,0.6796693562746287
6844,LCOR,0.73578846,0.26985613,0.4618594519962774,0.6797859536645062
6845,AC084033.1,0.73578846,0.64774513,0.4618594519962774,0.6797859536645062
6846,ARHGDIA,0.7356305,0.3381494,0.46195560405744296,0.679816520461818
6847,NR3C1,0.7354725,-0.06497054,0.4620517672923091,0.679902559752312
6848,RPL23AP28,0.7351566,0.5500388,0.46224412727873765,0.6800191745187041
6849,SUB1,0.7351566,0.05283626,0.46224412727873765,0.6800191745187041
6850,CMSS1,0.7348407,0.09211745,0.4624365319467446,0.6801912648989957
6851,USP18,0.7345247,0.3569343,0.4626289812875004,0.6803078929067556
6852,N4BP2L2,0.7345247,0.12668863,0.4626289812875004,0.6803078929067556
6853,C1orf43,0.7342088,0.12902676,0.462821475292165,0.6805354743493794
6854,SCLT1,0.73326105,0.3347292,0.46339922520104226,0.6811073609099502
6855,MYRF,0.73294514,0.26653782,0.4635918977727186,0.6811130228273666
6856,BRAF,0.7324712,0.2611497,0.46388099028909213,0.6812908871894345
6857,RCBTB2,0.7323133,0.47957444,0.463977376765792,0.6812908871894345
6858,WDR83,0.7319974,0.17517108,0.464170183169366,0.6814075715157646
6859,KIF21B,0.7318394,0.17026775,0.46426660309400813,0.6814381879397404
6860,SIPA1,0.7316814,0.16331668,0.464363034165731,0.6814688107577807
6861,LINC01586,0.73152345,0.59873503,0.4644594763834171,0.6815548869946556
6862,ITPRIP,0.7313655,0.22553493,0.46455592974594817,0.6816409655790695
6863,OSTF1,0.73073363,0.22345737,0.46494185462212734,0.6820407718556071
6864,AC004156.2,0.73073363,0.51224965,0.46494185462212734,0.6820407718556071
6865,RIC3,0.7304177,0.18211526,0.46513488390015634,0.6821020217922773
6866,AC073046.1,0.7301018,0.27392074,0.4653279577261715,0.6823296784999373
6867,TSC1,0.72978586,0.383275,0.4655210760911791,0.6825018800504394
6868,TRIM11,0.72946995,0.11982641,0.4657142389861739,0.682729579318429
6869,SEC22B2,0.729312,0.18283464,0.4658108371295996,0.6828156907078559
6870,RPS27A,0.72915405,0.09691335,0.4659074464021403,0.6828463110116205
6871,ARV1,0.7285222,0.26384512,0.46629399476086963,0.6832462823549472
6872,TM9SF4,0.7285222,0.18431614,0.46629399476086963,0.6832462823549472
6873,AMH,0.7282063,0.24208806,0.46648733568554623,0.6834185351656659
6874,SLCO3A1,0.7275744,2.0478837,0.46687415098022456,0.6837630683783459
6875,ADAMTS3,0.7272585,0.2694872,0.46706762533207413,0.6838798254983999
6876,LMO7,0.72694254,0.15749086,0.46726114414147735,0.6841076382608722
6877,ZNF571,0.7267846,0.43287557,0.4673579202149173,0.6841937864445007
6878,LDHAL6A,0.72662663,2.3017335,0.4674547073993309,0.6842799369088818
6879,BCL6,0.72631073,0.18911065,0.4676483150965203,0.6844522446710086
6880,CEP41,0.72631073,0.4344902,0.4676483150965203,0.6844522446710086
6881,SERPINF1,0.72599477,0.26045778,0.4678419672239198,0.6846801136685019
6882,AHSA2P,0.7255209,0.15323505,0.46813252870167443,0.6849941820268862
6883,FRY,0.72536296,0.62390095,0.46822940473279295,0.68508035562267
6884,TBC1D5,0.725047,0.16229737,0.4684231900959609,0.6853082946601842
6885,LINC00605,0.72457314,0.8246351,0.46871395137584193,0.6856780620500191
6886,CR381653.1,0.7244152,0.5606838,0.4688108939939126,0.6857086435872362
6887,AC099535.1,0.7244152,0.072118,0.4688108939939126,0.6857086435872362
6888,CNNM3,0.7234674,0.16670427,0.46939278263201123,0.6862258431993965
6889,FO393419.3,0.7234674,0.1337418,0.46939278263201123,0.6862258431993965
6890,HNRNPA3P5,0.72315145,0.32750535,0.46958683421884795,0.6863426371127344
6891,SOCS2-AS1,0.72251964,0.898731,0.46997507039833275,0.6868544177703857
6892,ZAN,0.7223616,0.9957922,0.47007215714600326,0.6869155676535937
6893,RAP2A,0.7222037,0.18352896,0.4701692549724781,0.6869155676535937
6894,DPF1,0.7222037,0.15780236,0.4701692549724781,0.6869155676535937
6895,MSH6,0.7220457,0.24304612,0.47026636387659837,0.6869461520108794
6896,ZNF224,0.72188777,0.15044916,0.4703634838572047,0.6870323772958005
6897,IKBKB,0.72157186,0.28744036,0.4705577570432339,0.6872604831186142
6898,MXD3,0.7212559,0.15922299,0.47075207452127577,0.6874329540981078
6899,TPT1,0.72109795,0.070338815,0.47084924986689536,0.6874941258423861
6900,RNASEH2C,0.72094,0.10776997,0.47094643628202926,0.6874941258423861
6901,HMGB3P13,0.72094,0.437459,0.47094643628202926,0.6874941258423861
6902,ZNF815P,0.7199922,0.48321554,0.47152978716738714,0.6880672525364883
6903,CREBRF,0.7196763,0.16470005,0.47172432596575986,0.6880727814895629
6904,ITFG1,0.71936035,0.14367738,0.4719189090001754,0.6882452852532679
6905,TELO2,0.71904445,0.37510613,0.4721135362612674,0.6884177977207712
6906,ICA1,0.71872854,0.14766097,0.4723082077396582,0.688645985027686
6907,RCL1,0.7184126,0.07548518,0.47250292342595923,0.6888741998957724
6908,ZFC3H1,0.7182546,0.21299854,0.47260029784413904,0.6889047904240597
6909,LPAR3,0.71778077,0.83308065,0.4728924873846828,0.6891079342708362
6910,RETREG2,0.7174648,0.16863155,0.47308733563827354,0.6892804899888442
