ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Trimester,Group
GO:0048020,CCR chemokine receptor binding,13/565,51/18737,0.2549019607843137,8.453270865868472,9.397993040749917,2.4749715696867615e-9,4.818915232743047e-8,3.654988974429057e-8,CCL1/CCL5/CCL3L1/CX3CL1/CCL21/CCL8/XCL1/CCL20/CCL2/CCL13/CCL24/CCL7/CCL16,13,Second,sPTD
GO:0004867,serine-type endopeptidase inhibitor activity,13/565,102/18737,0.12745098039215685,4.226635432934236,5.761646176661204,1.1921276235496848e-5,1.3606698048101575e-4,1.0320233692072593e-4,PEBP1/SPOCK1/SERPINC1/SERPING1/WFIKKN2/SLPI/SERPINA7/SERPINA4/SERPINA6/CD109/WFIKKN1/SPINT1/AGT,13,Second,sPTD
GO:0019209,kinase activator activity,13/565,142/18737,0.09154929577464789,3.0360339025302254,4.294300037860666,3.711112814412889e-4,0.0029960447355382104,0.0022724015564505114,AREG/ERBB3/EFNA5/ANGPT4/VEGFA/CD40LG/CCL5/HBEGF/INSR/TGFBR2/PIM1/CCNB1/LTF,13,Second,sPTD
GO:0019903,protein phosphatase binding,13/565,144/18737,0.09027777777777778,2.9938667649950834,4.235102681772324,4.2491553372129865e-4,0.0033890853412469842,0.0025705099503495177,SPHK1/BCL2/MET/ARPP19/FLT4/TBK1/CDH5/SOD1/PTPN1/LILRB2/PTK2/MAPT/CDH2,13,Second,sPTD
GO:0042056,chemoattractant activity,12/574,42/18737,0.2857142857142857,9.326530612244898,9.603434687497113,2.9114279722132954e-9,5.7222875909910544e-8,4.375787537127925e-8,PDGFB/CCL5/FGF10/VEGFA/FGF8/GPNMB/NTF3/MIF/CX3CL1/VEGFC/FGF7/CCL16,12,Second,Control
GO:0038024,cargo receptor activity,12/574,65/18737,0.18461538461538463,6.026373626373627,7.2163339115284115,5.577198065445194e-7,8.111185882136597e-6,6.202558946925319e-6,AMN/SCARF2/COLEC12/MSR1/SCARB2/ASGR1/SCARF1/INSR/MRC1/LRP8/CXCL16/LGALS3BP,12,Second,Control
GO:0050840,extracellular matrix binding,12/574,65/18737,0.18461538461538463,6.026373626373627,7.2163339115284115,5.577198065445194e-7,8.111185882136597e-6,6.202558946925319e-6,ADAMTS5/ADAMTS15/DMP1/SPARC/BCAM/RPSA/VEGFA/THBS1/SPARCL1/CTSS/DCN/SPOCK2,12,Second,Control
GO:0030295,protein kinase activator activity,12/574,134/18737,0.08955223880597014,2.923240938166311,3.971871546022997,8.618481545761686e-4,0.006069225425383756,0.004641088123257817,CCNB1/PIM1/CCL5/EFNA5/VEGFA/ERBB3/INSR/HBEGF/AREG/ANGPT4/CD40LG/LTF,12,Second,Control
GO:0042056,chemoattractant activity,12/565,42/18737,0.2857142857142857,9.475094816687736,9.695445619659386,2.436998266609538e-9,4.818915232743047e-8,3.654988974429057e-8,VEGFC/FGF7/FGF8/MIF/PDGFB/VEGFA/CCL5/GPNMB/CX3CL1/FGF10/NTF3/CCL16,12,Second,sPTD
GO:0038024,cargo receptor activity,12/565,65/18737,0.18461538461538463,6.122368958475153,7.294464493772385,4.716927517524375e-7,6.7882739491329055e-6,5.148682896702808e-6,LRP8/COLEC12/CXCL16/MSR1/INSR/AMN/SCARF2/SCARF1/LGALS3BP/SCARB2/MRC1/ASGR1,12,Second,sPTD
GO:0050840,extracellular matrix binding,12/565,65/18737,0.18461538461538463,6.122368958475153,7.294464493772385,4.716927517524375e-7,6.7882739491329055e-6,5.148682896702808e-6,THBS1/SPARC/BCAM/VEGFA/DCN/DMP1/RPSA/SPARCL1/ADAMTS15/SPOCK2/ADAMTS5/CTSS,12,Second,sPTD
