"target","mean_log2rfu_Second_Control","mean_log2rfu_Second_PPROM","mean_log2rfu_Second_sPTD","mean_log2rfu_Third_Control","mean_log2rfu_Third_PPROM","mean_log2rfu_Third_sPTD","median_log2rfu_Second_Control","median_log2rfu_Second_PPROM","median_log2rfu_Second_sPTD","median_log2rfu_Third_Control","median_log2rfu_Third_PPROM","median_log2rfu_Third_sPTD","sd_log2rfu_Second_Control","sd_log2rfu_Second_PPROM","sd_log2rfu_Second_sPTD","sd_log2rfu_Third_Control","sd_log2rfu_Third_PPROM","sd_log2rfu_Third_sPTD","se_log2rfu_Second_Control","se_log2rfu_Second_PPROM","se_log2rfu_Second_sPTD","se_log2rfu_Third_Control","se_log2rfu_Third_PPROM","se_log2rfu_Third_sPTD","iqr_25_Second_Control","iqr_25_Second_PPROM","iqr_25_Second_sPTD","iqr_25_Third_Control","iqr_25_Third_PPROM","iqr_25_Third_sPTD","iqr_75_Second_Control","iqr_75_Second_PPROM","iqr_75_Second_sPTD","iqr_75_Third_Control","iqr_75_Third_PPROM","iqr_75_Third_sPTD"
"MED-1",1.00963049438532,1.01511083072669,1.01117720209488,1.00759777309849,1.01494898537874,1.01654983881245,1.00829005785652,1.01514567998219,1.01083468397749,1.00641167930121,1.01449805725982,1.01604071437725,0.00731092043602212,0.0016100773681109,0.00253829882303319,0.00655608941549376,0.00293519724186591,0.00399850304083553,0.000417937503622416,0.000805038684055448,0.00032236427288965,0.000406591405296943,0.00146759862093295,0.000507810393996761,1.00640014229713,1.01406274995989,1.00994700979283,1.00450416656919,1.01311627082684,1.0139733903819,1.01102208388762,1.01619376074899,1.01218309868597,1.00883063332053,1.01633077181172,1.01807996138701
"MEK1",1.00167481557813,1.01124600430504,1.00592832899048,1.0015238408083,1.01021063019812,1.01299513805111,1.00136581012948,1.00989020650612,1.00604470616882,1.00150195943716,1.00989815074784,1.01285090552223,0.00564947104920346,0.00368644462082816,0.00246557530715238,0.0060243903359077,0.00191041811511342,0.00293231404140892,0.000322958763913986,0.00184322231041408,0.000313128377136886,0.000373616828188052,0.000955209057556712,0.000372404255663375,0.998276628040178,1.00931596110521,1.00447476354121,0.997918102409135,1.00914891539663,1.01107011882899,1.00500737240688,1.01182024970595,1.0074169528669,1.00479005817945,1.01095986554933,1.01448558456084
"MEPE",1.03024905901561,1.02561085856291,1.01784588223408,1.03046743037332,1.02261571870665,1.01505234063435,1.02855930546633,1.02562217203622,1.01689744388907,1.02923869809358,1.02220558161379,1.01454752274572,0.00877138584476881,0.00348521698903286,0.00346127595055821,0.00735936084329075,0.00347211018554128,0.00398998398463419,0.00050142675403896,0.00174260849451643,0.000439582485303598,0.000456408184471891,0.00173605509277064,0.000506728472777268,1.02524391341026,1.02371589921744,1.01569426015045,1.02654155609226,1.02071264775643,1.01264010279213,1.03260381271141,1.02751713138169,1.01878649869628,1.03302929487179,1.02410865256401,1.01637119911044
"METAP1",1.01646355305916,0.998845436662426,0.958150640910885,1.00052485583985,1.04597698349019,1.01792357719248,1.01714365977978,1.00007860652307,0.959295676188069,1.0002595689951,1.04532183396389,1.01833810667898,0.0143339101081173,0.00683655808647223,0.00836158182039786,0.0133337466451033,0.00790871759542799,0.00791589252811852,0.00081941510103401,0.00341827904323612,0.00106192195311301,0.000826923863102566,0.003954358797714,0.00100531935639091,1.00841566157519,0.996770202414212,0.951824961821387,0.990454870368078,1.0407252995426,1.0131081067862,1.02623235426709,1.00215384077128,0.964424057265289,1.01081096324584,1.05057351791148,1.02383582234918
"MFGM",1.03895072103661,1.03424987583118,1.03111350151002,1.04373548837453,0.991192665486993,1.0111950037266,1.03765675794342,1.03256236219643,1.03205607256882,1.0430814520662,0.990013567754398,1.01111957609668,0.0130033344143465,0.00652473428680771,0.00629260431623067,0.0129221294314343,0.0111263446491076,0.00708819691005752,0.000743351151398442,0.00326236714340385,0.000799161547323242,0.000801396447177674,0.0055631723245538,0.000900201907779663,1.02973632490421,1.02943309977677,1.02744892038033,1.03552696501727,0.981890698042434,1.00735325923956,1.04636942738793,1.03737913825084,1.03436038972497,1.05151002235071,0.999315535198957,1.01727130879881
"MFRP",1.00124982916301,1.00629198571769,1.00629677861226,1.00105713982669,1.01257029562808,1.00848498454672,1.00048678149312,1.00623260166934,1.00588496272983,1.00011840810542,1.01197919915995,1.00800525869197,0.00385443681137984,0.00176557113405622,0.00259145036725107,0.00466413726472632,0.00176215538929673,0.00298029127587299,0.000220343486557615,0.00088278556702811,0.000329114525755576,0.000289257513858983,0.000881077694648364,0.00037849737053343,0.999123189213032,1.00496243691303,1.00496118977045,0.998671260217058,1.01133443464008,1.00676736605111,1.00245572292635,1.007562150474,1.00669844491582,1.0021516264216,1.01321506014796,1.00955898269108
"MIA",1.00946635410073,1.00743232414087,1.01124582558226,1.01167980504312,1.00228613709816,1.00586647221567,1.00957979423898,1.00980410162037,1.01123409877602,1.01153862185925,1.0042885787266,1.00610724405384,0.00725234243389451,0.00674558462395887,0.00352182452794182,0.00706304741063027,0.00590554141926894,0.00416829109949219,0.000414588822127296,0.00337279231197943,0.000447272162320997,0.000438031605484261,0.00295277070963447,0.000529373499009272,1.00471432625137,1.00560439513291,1.00901050553535,1.00662651296736,1.00118360994491,1.00320459952471,1.01439689652447,1.01163203062833,1.01340810765797,1.01605712179767,1.00539110587985,1.00875743924054
"MICA",1.01569454907765,1.03104974584224,0.982315570206589,1.01593727472686,1.00915097827918,0.967427409374135,1.01567053700812,1.03468049192133,0.98480782694317,1.01711020685312,1.01054587965936,0.969664599630413,0.0133843566571133,0.00806654615963954,0.0123216639252097,0.0128203441043932,0.00756836184905278,0.0128584529073733,0.000765132743245881,0.00403327307981977,0.0015648528833553,0.000795083989165368,0.00378418092452639,0.00163302515226238,1.00601446598556,1.03015169564531,0.968640067145005,1.00752185580122,1.00688129493157,0.954283966599981,1.02420435493512,1.03557854211825,0.990027995303781,1.0236745549295,1.01281556300696,0.976249342426355
"MICB",1.01698191759468,0.996166805551549,0.999439852020081,1.01541392809632,0.983800328475759,0.994316099793406,1.01512222012673,0.995947504643531,0.999190311286452,1.01447818050548,0.984305870823329,0.99389454102982,0.0128841035284328,0.0023954331939772,0.00568150298010637,0.011235556796625,0.00264814864714444,0.00629217271907755,0.00073653517531861,0.0011977165969886,0.00072155160002547,0.000696799652615679,0.00132407432357222,0.000799106734429983,1.00967310544742,0.99466058657144,0.996077830192464,1.00834294134984,0.982827414712425,0.991411099412175,1.02196300722483,0.99745372362364,1.00292876326915,1.02038633994724,0.985278784586663,0.997573418099219
"MIF",1.01236029585795,1.02017311992463,1.01973249688793,1.00983218649385,1.01558412599047,1.02192969193681,1.01134463642002,1.02014121135452,1.01936486355522,1.00809514389184,1.01552146457197,1.02154014577505,0.0108879720337776,0.00143876955146909,0.00154419457718334,0.0105433836853369,0.00218538105130927,0.00210931828884026,0.000622423932954688,0.000719384775734547,0.00019611290741529,0.000653872898541477,0.00109269052565464,0.000267883690566537,1.00481961220243,1.01934228630024,1.01872771536214,1.00358522386908,1.01482669546919,1.02051585473332,1.018231682079,1.0209720449789,1.02075165767739,1.01575359277878,1.01627889509325,1.0233668786434
"MIP-1a",1.04508458437044,1.09156933076749,1.03588382127619,1.0498719108054,1.10632038036195,1.03758290126404,1.04222439598794,1.08687299165637,1.03477153000586,1.04750246654582,1.10117292260888,1.03718233773501,0.0141712078177224,0.0123734965485352,0.00413956324392594,0.0134684825568761,0.0149686329384692,0.00438366980704501,0.000810114030166617,0.00618674827426759,0.000525725057703915,0.000835279829630758,0.00748431646923459,0.000556726622221617,1.03777969544788,1.08325634112101,1.03346562596494,1.04297881542596,1.09560388863726,1.0344890978674,1.04769447413403,1.09518598130285,1.03869609930555,1.05136374334705,1.11188941433357,1.03997793893524
"MIP-3a",1.05368788228151,1.06815066345427,1.05983027722114,1.05555248121961,1.06279269746725,1.06068271280548,1.05176917168142,1.06758128557973,1.05820823794563,1.05357433776697,1.06157210939284,1.05911471404338,0.0101191890790606,0.00399068576991507,0.00622862218587749,0.00912787879713391,0.0041124381645689,0.00713757598592615,0.000578475536616142,0.00199534288495754,0.000791035808642645,0.000566087011982484,0.00205621908228445,0.000906473056686131,1.04799758489895,1.066657881031,1.05659575571355,1.05015681925125,1.06098363242996,1.05737904833397,1.05591039359517,1.06907406800301,1.06107419204967,1.05843042463431,1.06338117443013,1.0613221088156
"MIP-3b",1.02754387917436,0.999608196781002,1.02303351968633,1.02742451261268,0.988579530308454,1.02007832316458,1.0251430431503,0.999451282471818,1.02178913393552,1.024303028203,0.988788283491317,1.01797754858494,0.0118590619395532,0.00255687706724585,0.00671878176767755,0.0118657634604099,0.00367548637612342,0.00789194074203364,0.000677937447916915,0.00127843853362293,0.000853286137781613,0.000735883410755132,0.00183774318806171,0.00100227747651625,1.02192815352943,0.998484991974231,1.01898471020373,1.02159948661174,0.986791157319526,1.01614275745935,1.03027613406752,1.00057448727859,1.02558789105682,1.02955147277766,0.990576656480245,1.02259775891973
"MIP-5",0.99274182125636,1.01055565965311,0.993953756086416,0.997064813279284,1.00525012395968,0.989803135476505,0.993629210745232,1.01151685172168,0.994556947604667,0.997625758332748,1.005202476862,0.990541628698032,0.00758327032121064,0.00299763354499244,0.00386026301466353,0.00704163898345683,0.00298416713532913,0.00443970515984098,0.000433506710280268,0.00149881677249622,0.000490253893116407,0.000436703911193046,0.00149208356766456,0.000563843119143205,0.987991336796956,1.00943576784534,0.990386602611699,0.991891977775534,1.00376936300971,0.985268842274707,0.998050400403338,1.01263674352945,0.996562130819413,1.00236654277818,1.00668323781197,0.993037095234318
"MIS",1.05050959804673,1.07378075307554,1.06495552396931,1.05771195385359,1.07052746489659,1.06039978268924,1.0510700831543,1.07370260849039,1.0652226440841,1.05878369029087,1.07036823051069,1.06133807628072,0.00788668986890797,0.00270491224303201,0.00382573228403431,0.00828848628527594,0.00439308246158419,0.00545633415460886,0.000450852051325159,0.001352456121516,0.000485868485941086,0.000514030098270248,0.0021965412307921,0.000692955130590802,1.04699313784129,1.07227707670581,1.06284104178724,1.05396422149523,1.06772136606041,1.05641907213988,1.05540445681209,1.07520628486012,1.06723563431469,1.06241490629317,1.07317432934687,1.06415066472428
"MK01",1.06604308663724,1.08018271630953,1.06417902398852,1.06566065830092,1.06645499717948,1.06933880775474,1.06680425043181,1.07934444116545,1.06425116318712,1.06726344105901,1.06634505769169,1.069708069234,0.013534084744195,0.00453018633733831,0.00532069022756366,0.0140831992268364,0.00612370020138287,0.00658753497444239,0.000773692128276087,0.00226509316866915,0.000675728334629257,0.000873402939133802,0.00306185010069143,0.00083661777837238,1.05852012941717,1.07684033201385,1.06074953935938,1.05797603196716,1.06149904221304,1.06507595631725,1.07433255102403,1.08268682546114,1.06729646118481,1.0753743393205,1.07130101265813,1.07500419667757
"MK08",1.0414415227004,1.04228126687034,1.026074319287,1.04468506183535,1.03250059337774,1.04553043320507,1.04093663219181,1.04194957726957,1.0255565902386,1.04376692885296,1.03229777193522,1.04528753978012,0.00773953351044073,0.00506566147490169,0.00752247262323167,0.0078032595985326,0.00442048810347302,0.00772816230460843,0.00044243968223454,0.00253283073745084,0.000955354978505878,0.000483937616617342,0.00221024405173651,0.000981477594163355,1.03613680368803,1.0387512893519,1.02332996413482,1.03987088011581,1.02969454535315,1.0407507052795,1.04570783179823,1.04547955478801,1.02981545907144,1.04901548147231,1.03510381995981,1.05009723923256
"MK11",1.01903931318852,1.02363965345915,1.02538150620471,1.01195284915562,0.989968384378251,1.00735651544934,1.01573112905008,1.02239793829043,1.02482278630389,1.00993004762894,0.990001158237842,1.00678418741577,0.0134757392643994,0.00337010316057238,0.00382617475314372,0.0101517175157034,0.0030127581276651,0.00405258242220234,0.000770356739197952,0.00168505158028619,0.000485924679574175,0.000629582793842445,0.00150637906383255,0.000514678482298437,1.01176647194762,1.02134645528832,1.02337906749907,1.00662122528223,0.989050617534162,1.00530996480746,1.02062770987122,1.02469113646126,1.02672617800442,1.01427613366722,0.990918925081932,1.00861324701416
"MK12",1.01772581775787,1.03283572293886,1.02261032873445,1.01513716167538,1.03847688888391,1.03406351626222,1.01777330607915,1.03092885375479,1.02309869409144,1.0147894405854,1.03995551018839,1.03450062022145,0.00395455244780708,0.00470592167849407,0.00550517713780542,0.00370793192272053,0.00477293513111791,0.00458674785931218,0.00022606671655692,0.00235296083924703,0.000699158195659833,0.000229956175954747,0.00238646756555895,0.000582517560650499,1.01543434679241,1.03025950497416,1.01974008713544,1.01293624061699,1.03753796522102,1.03117325506727,1.02014804224355,1.03350507171949,1.02596427217382,1.01712965542295,1.04089443385128,1.03754596749051
"MK13",1.01994634696488,1.04210641907571,1.02040114255293,1.01604233574558,1.00161537971099,1.02276233733489,1.01885479040667,1.0403646276346,1.01929747159906,1.01524197081929,1.00239575414531,1.02153973683611,0.00702744018799811,0.00632788554277763,0.00476673684477267,0.00640800723981986,0.00382710552268187,0.00588836685030576,0.00040173201647176,0.00316394277138881,0.000605376184662616,0.000397407738618391,0.00191355276134093,0.000747823337812543,1.01605264571548,1.03748415489996,1.01845795134203,1.0126423170536,0.999806163512992,1.02032862226205,1.0226603841786,1.04498689181036,1.02107723719964,1.01854302797279,1.00420497034331,1.02286066111111
"MMEL2",1.01118006676101,1.026810779578,1.02795671087189,1.01077849010082,1.0225104888829,1.02353200981823,1.01064867540415,1.02668923350168,1.02688776907234,1.01004926791349,1.02242331583915,1.02245388051124,0.00496570785146913,0.00148660904696822,0.00408671614693038,0.00561934636222561,0.000341781313807321,0.00407841789962838,0.000283870623586001,0.00074330452348411,0.000519013469673888,0.000348497067301744,0.00017089065690366,0.000517959591212654,1.0087288022891,1.02569915316615,1.02562054144356,1.00763191017232,1.02231659991522,1.02163090500904,1.01236528406132,1.02780085991353,1.02787906333788,1.01216128087293,1.02261720480683,1.02411002554438
"MMP-1",0.965696433344072,0.978290430474325,0.95046319480121,0.962471336164668,0.996116313654118,0.962103479062158,0.965616455203565,0.977307891156239,0.950424458065097,0.962715542702587,0.995562640275448,0.961986314457488,0.0111118622721207,0.00512864189559235,0.00326723284129479,0.00988949710896339,0.0033290688146027,0.00391572222234454,0.000635222885989043,0.00256432094779618,0.000414938985783632,0.00061332057456551,0.00166453440730135,0.000497297219535225,0.959124096169719,0.975748855042947,0.948484534719508,0.956278685070775,0.994195800718089,0.95915892263399,0.972792918366437,0.979849466587617,0.952447365482155,0.968891048939501,0.997483153211478,0.964632073771758
"MMP-10",0.997689113660524,0.98437926060526,0.999678118158261,0.998258824034113,0.984701880071311,0.998982919531602,0.997073862378527,0.983794524412325,0.998114679878473,0.997105723861568,0.98507754961729,0.997219202760082,0.00552107094641115,0.00239874791548109,0.00518956495189655,0.00546396000495826,0.00178182840344667,0.00577657575425883,0.000315618618593641,0.00119937395774054,0.000659075407966599,0.000338860414510524,0.000890914201723336,0.000733625854417093,0.994068244040949,0.98284474133796,0.997136929216419,0.994952515230751,0.983696003113908,0.99629255383955,1.0010036725917,0.985329043679625,0.999774628439274,1.00063094110812,0.986083426574693,0.999227950518079
"MMP-12",1.00485361219366,1.00890195463735,0.991271456258577,1.00934793083617,0.988339675927555,0.984679322104762,1.00362055682152,1.01035144806812,0.991101295234574,1.00839844710103,0.988621102278544,0.984779538615459,0.0130317200070293,0.0042693115258662,0.00475571623593623,0.00985238827607985,0.00598974057808604,0.00585157143592877,0.000744973847726286,0.0021346557629331,0.00060397656594077,0.000611019182446697,0.00299487028904302,0.00074315031551364,0.996433703975355,1.00732489096196,0.988241352863009,1.00248209017599,0.983993485266965,0.981290685664903,1.01050810538465,1.0119285117435,0.993600787425395,1.01410065197243,0.992967292939135,0.98796610935635
"MMP-13",1.04164124953236,1.00536243587753,1.03888232813025,1.03880480640366,1.00680518225896,1.02693445277436,1.03893209054587,1.00608040826763,1.0379337801683,1.03606579094332,1.00712515994338,1.02575108299183,0.0135555214382371,0.0028513721039528,0.00575016438307415,0.0126977552713627,0.00345713665745421,0.00712981854833115,0.000774917582508867,0.0014256860519764,0.000730271606922389,0.000787481352481097,0.00172856832872711,0.000905487861126369,1.03394068590102,1.00437945520421,1.03555495336097,1.03157108088233,1.00423892127481,1.02312563602219,1.04464606089373,1.00706338894095,1.03958762567141,1.04233121242304,1.00969142092754,1.02785075413704
"MMP-14",1.03730963954353,1.01376353678213,1.03160742585813,1.02800889538712,0.998289552329084,1.01286524039455,1.03400153006606,1.01373209875218,1.03047785638434,1.02612969341996,0.998738973886162,1.0108410503842,0.0136194232721252,0.00487974665393272,0.005648655732772,0.0118079015363601,0.00553208728937541,0.00611105518754422,0.000778570607208809,0.00243987332696636,0.000717379995442398,0.000732294966558968,0.00276604364468771,0.000776104784923289,1.02952531264841,1.00982914669021,1.0276505731057,1.02105868695629,0.994611808426389,1.00871271134549,1.03959911375565,1.0176664888441,1.03361954224706,1.03160215464084,1.00241671778886,1.01637167954304
"MMP-16",1.00638911193025,0.99098949004801,1.00413545841503,1.00708166368743,0.99768276077558,1.00338816742287,1.00543149860053,0.990702311057458,1.00321241211588,1.00603266832279,0.997955644521037,1.00251973803594,0.00688994155491758,0.000870438742034113,0.00381125468476806,0.0056172778631272,0.000738700267787814,0.00427780343906874,0.000393871742794314,0.000435219371017056,0.000484029828995614,0.000348368784433409,0.000369350133893907,0.000543281580043582,1.00299413772301,0.990467894102757,1.00216921207862,1.00359098863563,0.997555978940056,1.00125630903807,1.00787145000913,0.991223907002711,1.00482550721165,1.00941500523078,0.998082426356561,1.00405233435839
"MMP-17",1.00251703332839,1.00039678886649,1.00563526245575,1.0043497591285,1.01913476188937,1.00701911457652,1.00229557176825,1.00035678869317,1.00510637745161,1.0037961664641,1.01812297550979,1.00605661916592,0.00538071990878109,0.000876834606192841,0.00305538215333593,0.00482187110641584,0.00336310888664602,0.00326204434824877,0.000307595283801362,0.000438417303096421,0.000388033921507779,0.000299039751453831,0.00168155444332301,0.000414280046507847,0.999705211953108,1.00007281310307,1.00427975081505,1.00161294484319,1.01756427352436,1.00549621687508,1.00555995752401,1.00068076445659,1.00591684616262,1.00706046713346,1.01969346387479,1.0078789806367
"MMP-2",0.963159892020858,0.951775821094507,0.973053257028353,0.959993251706179,0.954811706658387,0.962342441234538,0.963286258630699,0.952385024661606,0.973045163015153,0.960016567497072,0.954644370023985,0.962134524821681,0.0033973355131919,0.00166844214125899,0.00151178810271654,0.00329105410101478,0.000564913096034405,0.0017680848968241,0.000194212744588936,0.000834221070629493,0.000191997281042377,0.000204102510969047,0.000282456548017202,0.00022454700644378,0.961174573318165,0.951542718317235,0.972052214552907,0.958074265953212,0.954399499061237,0.960845037498412,0.965529923892936,0.952618127438878,0.973941810334619,0.962419963577944,0.955056577621135,0.963523237109903
"MMP-3",1.07586592817358,1.07772374532852,1.08323220791589,1.07674752717017,1.06984401637107,1.08455880540591,1.07512770359591,1.07808943942684,1.08184512850487,1.07579050239371,1.07116843093851,1.08315289114167,0.0138982116781746,0.00507346599850967,0.00582436735365169,0.0133742992992411,0.00553879159748897,0.00597973836228865,0.00079450787960601,0.00253673299925483,0.000739695393609528,0.000829438831949005,0.00276939579874448,0.00075942753143857,1.06718164313463,1.07406360917262,1.08035800181132,1.06781571428049,1.06771041936586,1.08098381980761,1.08172100232606,1.08174957558274,1.08477214620001,1.08298575773768,1.07330202794372,1.0861116997657
"MMP-7",1.01086995728591,1.03219139922975,1.01436172477831,0.999228955747717,1.03610513667551,1.04219553324609,1.00858917977844,1.03166075650272,1.01354368697401,0.997083935984361,1.03540918657068,1.04142614515851,0.0108107517502196,0.00639898216769704,0.00360002992130301,0.0112850436467999,0.00439978104525917,0.00668930741462853,0.000618009543163186,0.00319949108384852,0.000457204257209968,0.000699868696779229,0.00219989052262958,0.00084954289120114,1.00344261725674,1.02790536842264,1.01196308062087,0.99174815015287,1.03434267500509,1.03764482355615,1.01660823805719,1.03594678730983,1.01598614903563,1.0055503618753,1.03717164824109,1.04564982126841
"MMP-8",1.01114741974171,1.01070306539431,1.00849867180567,1.01036702089131,1.01269771312965,1.00787412338788,1.00988390080967,1.01087232957541,1.00838768389405,1.00904601723623,1.01361119331146,1.00803530454281,0.0075457294600153,0.00497147691592134,0.00444477714325363,0.00716888336013669,0.00483695536356388,0.00480399710923273,0.000431360642086924,0.00248573845796067,0.000564487261680754,0.000444595272437774,0.00241847768178194,0.000610108242981105,1.00563616252918,1.00734378443718,1.00510037784574,1.00527027199401,1.01068322051533,1.00398206522026,1.01542178782807,1.01423161053255,1.01142185732081,1.01454315150491,1.01562568592578,1.01125326727154
"MMP-9",0.996341981557637,1.03039707140889,1.00502947873435,0.999426505386005,0.991101846778433,0.997479110817715,0.996487017654272,1.02881075719929,1.00580353238858,1.00028508135509,0.989410832788612,0.997468068397417,0.0114395768194982,0.00462357190505708,0.00450724062097593,0.0116160268803354,0.00774683762801749,0.00582509089411307,0.000653957079724328,0.00231178595252854,0.00057242013128436,0.000720395405541758,0.00387341881400875,0.000739787283340013,0.989100112846731,1.02794427622492,1.00169687674971,0.993189502269086,0.985601204742558,0.993661485841601,1.00396313701208,1.03126355238325,1.00746604235764,1.00707454065688,0.994911474824487,1.00145900553814
"MO2R1",1.02372764385297,1.01820398390842,1.02001660250801,1.02343575315166,0.998753122297824,1.01361240052141,1.02316293952467,1.01740038126981,1.01974073244209,1.02264302635721,0.998355527148381,1.01347399709518,0.00552142419500999,0.00216384149200788,0.00304604124877291,0.00560708380975328,0.0036838892578529,0.00379999309496729,0.000315638812471943,0.00108192074600394,0.000386847625441979,0.000347736576081098,0.00184194462892645,0.000482599605660693,1.02025344657018,1.01702060695098,1.0183300855998,1.01994713043688,0.995846064398993,1.01146752469429,1.02583083214199,1.01858375822725,1.02106540945494,1.0257835419446,1.00126258504721,1.01478798613761
"MOZ",0.832559746072978,0.834488600571604,0.841817788470304,0.852868401663973,0.855594488898713,0.856621572855595,0.832810329182065,0.834784591766177,0.839091369366242,0.852402613651563,0.855191670879829,0.853609462973753,0.00783750834740452,0.00276924365974942,0.0122912754140843,0.0078655912487404,0.00775840679333284,0.0148648859415169,0.000448040530874159,0.00138462182987471,0.00156099353858303,0.000487803261462358,0.00387920339666642,0.00188784240241599,0.828401578984063,0.832705889781875,0.836160128800697,0.847312930586697,0.851656381273407,0.849043218128317,0.836884932245004,0.836567302555906,0.843644405921793,0.857801933169908,0.859129778505135,0.86034427691736
"MP2K2",0.998635920130503,0.984437142877902,0.995433585635369,0.999027345396115,0.962953102370232,0.990548635096617,0.998738847397642,0.984521177649015,0.995358172911176,0.99915472093593,0.963118279307453,0.990853106363788,0.005250311987062,0.00167087457152824,0.00211094939057892,0.00586469822803308,0.00229664727394742,0.00244985174489499,0.000300140359112629,0.000835437285764118,0.000268090840694498,0.000363713144079942,0.00114832363697371,0.000311131482733302,0.995806445838577,0.983533319645165,0.9942724512956,0.996049989357225,0.96154099800279,0.989418807573843,1.00108236601078,0.985425000881752,0.996780991577787,1.00187380140517,0.964530383674895,0.992174054734681
"MP2K4",0.996856342913974,1.02269046732598,0.999405999727571,0.997400302664312,1.02639333606718,0.99407869988899,0.997524109157008,1.02259429054697,0.99980135189146,0.998934934354026,1.02770505331543,0.995839619043038,0.0109028551410581,0.000879509464879112,0.00435425377983041,0.0140329069246603,0.00571129184231438,0.00676119495995117,0.000623274743568397,0.000439754732439556,0.000552990783029521,0.00087028394295765,0.00285564592115719,0.000858672618586846,0.991533298938968,1.0220913927459,0.996699855603349,0.989210448880078,1.02446902972111,0.989940943511732,1.00312845668535,1.02319336512706,1.00187364040365,1.00664844792887,1.0296293596615,0.998067574867065
"MPIF-1",1.01402921727943,0.999353302645394,1.02289066793666,1.02207632929771,1.01028086751236,1.02460466593198,1.01392809800456,1.00074435948672,1.02288696382253,1.02153386667506,1.01152724875903,1.02355744980145,0.01054572019413,0.0035260488718642,0.00422482440779125,0.0117408734772964,0.00485325556652043,0.00516637197085986,0.000602858697534027,0.0017630244359321,0.000536553236342994,0.000728138062800967,0.00242662778326021,0.000656129896429427,1.0066056340602,0.998844406568661,1.01927672388626,1.0161319264759,1.00891402720938,1.02126968205054,1.02001476266547,1.00125325556345,1.02544931225079,1.02687174480987,1.012894089062,1.02716295725528
"MRC2",1.0021252987689,0.9939218283435,1.00069340690657,1.00143867774219,0.968180017494523,0.984229399211493,1.00154460573204,0.993939262656843,1.00083186948598,1.00172406022874,0.967924029839446,0.984152313717636,0.00664964195790854,0.00298202498310665,0.0023057480168333,0.00663502633344384,0.00374326982919561,0.00251342672229278,0.000380134729161859,0.00149101249155333,0.000292830290968267,0.000411486865130558,0.0018716349145978,0.000319205512936855,0.998148953397052,0.992340791896998,0.998989173311822,0.997624815103207,0.965694422686853,0.982584629324647,1.00576970989901,0.995520299103346,1.00202850495698,1.0053441705257,0.970409624647117,0.986033020474645
"MRCKB",0.99825288500941,1.00371667505991,1.01204950222968,0.998867997037399,1.00744332391232,1.00857128778379,0.998384796763592,1.00378647362118,1.01106531728391,0.998632046184526,1.0075540842198,1.00779119670477,0.00327110510153855,0.000373549777411057,0.00324694120588694,0.00308281339983827,0.000899231380466978,0.00306880323289214,0.000186996632255435,0.000186774888705529,0.000412361945509793,0.000191187970918497,0.000449615690233489,0.000389738400315896,0.996490572774301,1.00354286807963,1.01033741437475,0.996864377285987,1.00689290688706,1.00671967925284,1.00023593200682,1.00396028060146,1.01211346441455,1.00056168643714,1.00810450124505,1.00901484586319
"MSP",0.991731039079092,0.992005398548768,0.96709523327522,0.996643270295614,0.958748824770855,0.985353800573956,0.993774733132163,0.991943997091775,0.969169571307075,0.997342710929954,0.958584754799424,0.986075462171008,0.0189489696541455,0.00421177084386888,0.00826231966062962,0.0179500396072363,0.00460218119583146,0.00835591012351969,0.0010832404951981,0.00210588542193444,0.00104931564621613,0.00111321419927467,0.00230109059791573,0.00106120164688918,0.981655448869616,0.989234408785609,0.960992885947243,0.987395704831949,0.957235538369704,0.98275264703032,1.00354006723892,0.994714986854935,0.973259877441738,1.00869881899612,0.960098041200576,0.991682146331967
"MSP R",0.987387811069846,0.994468881232564,0.990349247101631,0.989434173377312,0.986265407648042,0.982273538723187,0.987320516630213,0.994484253189923,0.990282859808273,0.988878489893337,0.986701604584737,0.982302508278421,0.00517042087513952,0.000117000311739176,0.000974469507630628,0.00446525642122335,0.00096011623470499,0.00116340955326973,0.000295573288225906,5.85001558695879e-05,0.000123757751226903,0.000276923447539598,0.000480058117352495,0.00014775316101849,0.984961588508754,0.994386611471778,0.989707043108165,0.987161355322829,0.98621201578773,0.981478273727402,0.990223402219852,0.994566522950708,0.991204825216813,0.991768923988418,0.986754996445049,0.98311404472605
"Macrophage mannose receptor",1.01989224892602,1.03145020427611,1.02629209916212,1.0236568652776,1.01254153667116,1.02540232196884,1.02024276064752,1.0316507971184,1.02655810167412,1.02341955483475,1.01250717587629,1.02592554616256,0.00675469707664891,0.00110286370751599,0.00301048446269541,0.00611896338729014,0.000662060136354108,0.00398073118273137,0.000386140330570509,0.000551431853757994,0.000382331909094417,0.000379481999851808,0.000331030068177054,0.000505553365760503,1.01628100251281,1.03103598695242,1.02432157344643,1.01976640510232,1.01226225252804,1.02275755445805,1.02413454820477,1.03206501444209,1.02857383665515,1.02747901345282,1.01278646001941,1.02748008712653
